producer_id,performer_id,song_id,album_id
15708,54307,563531,334922
15708,158,3387,11218
15708,643,112037,25090
15708,158,5741,11218
15708,1583,215280,321222
15708,460,188795,26952
15708,11353,225775,
15708,1319,93313,21617
15708,460,69866,15915
15708,14047,136852,120259
15708,460,342418,76013
15708,460,53962,11334
15708,1583,99772,22444
15708,460,67607,15915
15708,460,61293,13697
15708,1583,475176,
15708,1583,341587,73312
15708,460,61286,13697
15708,22437,2973579,328298
15708,460,61660,13697
15708,3,83303,321222
15708,460,69948,15915
15708,460,62505,13697
15708,460,69912,15915
15708,1583,99018,22444
15708,460,108458,23611
15708,460,69971,15915
15708,460,189997,26952
15708,460,108462,23611
15708,460,69970,15915
15708,460,70205,15915
15708,460,108469,23611
15708,67,103415,25365
15708,460,108474,23611
15708,460,70209,15915
15708,460,85290,20402
15708,460,64545,13697
15708,460,85426,20402
15708,460,120068,28798
15708,1583,478609,321222
15708,460,61373,13697
15708,15708,2059934,196534
15708,2041,161540,22975
15708,15708,2077391,249071
15708,16424,1866270,102359
15708,2041,161547,22975
15708,460,758207,13697
15708,24059,102645,
15708,70695,217045,45012
15708,43458,222411,30611
15708,71399,218970,45303
15708,1350193,3481658,398137
15708,23312,3625953,416597
628652,610968,2602578,156898
628652,610968,2404125,146206
628652,610968,2437021,146206
628652,610968,2437081,146206
628652,610968,2823626,155709
628652,610968,2823620,155709
628652,632402,2411526,142648
628652,610968,2823610,155709
628652,628652,2467034,151318
628652,610968,2823629,155709
628652,610968,2437266,146206
628652,610968,2823622,155709
628652,610968,3060703,330004
628652,628652,2427205,151318
628652,610968,2437271,146206
628652,610968,2425130,
628652,628652,2469165,151318
628652,632402,2429940,142648
628652,289976,2814723,
628652,632402,2473378,142648
628652,610968,2814609,
628652,655347,3731718,
628652,628652,2469307,151318
628652,628652,2828633,
628652,610968,2470841,
628652,628652,2469312,151318
628652,628652,3306653,379296
628652,22596,2909168,
628652,628652,3597221,
628652,610968,3087509,
628652,628652,2904105,
628652,628652,2469311,151318
628652,1635995,4086641,478836
628652,628652,3306691,379296
628652,628652,3524246,
628652,628652,3023084,
628652,628652,3050812,
628652,628652,3306692,379296
628652,1645000,4106695,481669
628652,628652,3193798,362835
628652,1645000,4106699,481669
628652,1426303,3598654,
628652,1020145,2888859,282751
628652,628652,3306720,379296
628652,628652,3306719,379296
628652,628652,3900800,
628652,1506402,3865345,
628652,628652,3871633,449714
628652,1423854,3604297,411730
628652,659858,3155723,354910
628652,1599819,4140758,
32449,12417,1883923,122102
32449,32397,3221377,350368
32449,18047,121311,424088
32449,21457,104335,25745
32449,820,547732,
32449,18814,84052,333984
32449,1262,66685,15119
32449,19513,71928,
32449,1183,114551,27809
32449,32397,3439462,397191
32449,1183,364188,78710
32449,36436,2462144,30528
32449,475,86846,20023
32449,874227,2862210,223101
32449,32449,3910646,
32449,27391,322203,122114
32449,1183,364633,78710
32449,1183,363341,78710
32449,874227,2881345,223101
32449,1183,363871,78710
32449,1183,363305,78710
32449,173100,3261632,371473
32449,12404,81708,333984
32449,1262,66850,15119
32449,14378,233971,38031
32449,1183,104720,25835
32449,1183,114495,27809
32449,1183,104682,25835
32449,36436,2481150,30528
32449,27391,345394,122114
32449,27391,303535,122114
32449,36436,2481796,30528
32449,1183,364819,78710
32449,1183,363396,78710
32449,27391,348712,122114
32449,1183,114553,27809
32449,27391,321600,122114
32449,18814,281638,
32449,27391,384376,122114
32449,27391,322419,122114
32449,1183,114503,27809
32449,1183,474341,111655
32449,69378,214634,44204
32449,1973,157950,85951
32449,27391,323664,122114
32449,1183,104722,25835
32449,19513,217637,
32449,27391,2336586,122927
32449,69378,214906,44204
32449,27391,379781,122114
32449,36436,3940042,454984
32449,14378,2303359,130778
32449,32449,2771089,164005
