producer_id|performer_id|song_id|album_id
29780|492|517618|118666
29780|25005|366931|74606
29780|89|2413890|132689
29780|14325|82860|19604
29780|1450|161090|61292
29780|47589|3258567|410838
29780|2052|573451|82935
29780|1450|324980|61292
29780|492|701664|118666
29780|492|703531|118666
29780|278|430538|112264
29780|1631|214058|56768
29780|25561|338701|110261
29780|853|146407|35052
29780|1450|3739219|404420
29780|1319|4125712|434670
29780|713|254745|27321
29780|554|52561|14119
29780|561499|2998098|463588
29780|25005|180657|38162
29780|561499|3866574|463588
29780|88|360742|27316
29780|1450|345919|61292
29780|24661|427679|
29780|25005|332635|74606
29780|1631|2396122|140468
29780|85|449654|108787
29780|1526129|3627215|384474
29780|337|204096|333023
29780|561499|2408721|144104
29780|148|2275742|
29780|1450|379980|61292
29780|1450|281507|61292
29780|1450|370403|61292
29780|492|707727|118666
29780|326|322351|104747
29780|12136|1784270|121938
29780|67|102343|25365
29780|1450|373989|61292
29780|2052|1787143|
29780|13531|3213730|364894
29780|1631|690295|116549
29780|25005|2408495|115038
29780|492|2970630|287219
29780|1450|3527844|404420
29780|25005|2330692|115038
29780|29780|2531793|220186
29780|1450|110572|27074
29780|326362|2900234|160467
29780|1631|270723|56768
29780|7922|2343636|130526
29780|29780|492389|101686
29780|1319|3107534|338146
29780|1631|362137|400610
29780|25418|215841|
29780|67|134643|
29780|1450|116121|27074
29780|561499|3302196|463588
29780|37289|396034|91481
29780|1450|381670|61292
29780|561499|2423453|144104
29780|561499|2870275|303812
29780|25005|3148328|353951
29780|561499|2423458|144104
29780|633|52322|11413
29780|65109|3553097|368797
29780|1450|135905|27074
29780|322517|697327|118585
29780|1632|185026|43350
29780|430404|3147489|346573
29780|1450|379978|61292
29780|561499|3818134|
29780|29780|2402796|
29780|29780|182183|35341
29780|554|135360|29201
29780|1450|49940|11656
29780|18469|505338|
29780|25005|234019|74606
29780|554|65082|14119
29780|19285|507529|111458
29780|1205|3955439|460804
29780|1631|351342|
29780|438|536573|113370
29780|2197|2999442|332229
29780|1450|378666|61292
29780|639521|3226870|342891
29780|554|61307|12386
29780|25418|262905|88076
29780|42|2323972|132576
29780|29780|2870151|220186
29780|1631|3042124|340298
29780|561499|2998091|332143
29780|51496|2330489|133793
29780|492|2938694|287219
29780|1631|666958|116549
29780|27359|2442723|
29780|4|3088538|98888
29780|561499|3996645|463588
29780|12936|277343|38990
29780|29780|380203|
29780|561499|3996653|463588
29780|492|375207|
29780|1450|53341|11656
29780|310|482224|42848
29780|561499|2911634|303812
29780|1583|493529|321222
29780|1700657|4209805|493936
29780|1450|381845|61292
29780|25005|426988|74606
29780|554|77353|16196
29780|624481|2410455|150687
29780|29780|206176|35341
29780|950|551367|360319
29780|1450|101838|
29780|1450|111460|27074
29780|1450|379969|61292
29780|29780|427976|101686
29780|950|520238|337027
29780|554|293516|38405
29780|561499|3996654|463588
29780|554|100216|24769
29780|1195|3104864|154346
29780|561499|2423481|144104
29780|2236|180993|41097
29780|1028913|3047370|338828
29780|177756|2457813|142556
29780|561499|2423443|144104
29780|554|85628|16196
29780|1450|3864998|404420
29780|20698|3175208|
29780|1552|581302|368077
