producer_id,performer_id,song_id,album_id
270426,20185,3876994,152654
270426,45,3930563,457633
270426,130,3807730,420582
270426,1254513,3452330,400678
270426,1124097,3943650,456145
270426,1595900,3995556,429103
270426,33010,4061272,475009
270426,345077,3560011,
270426,1254513,3306601,379286
270426,1158427,3465481,396830
270426,572354,2911624,331724
270426,1254513,3419096,
270426,1254513,3583117,400678
270426,610968,3820393,461601
270426,572354,3517536,395174
270426,572354,3185597,345221
270426,407382,2853848,206731
270426,407382,3092548,349550
270426,572354,3610752,
270426,1110328,3723117,419783
270426,614119,3751853,
270426,407382,2859017,206731
270426,1073,200913,24877
270426,1319,4125725,434670
270426,2197,4230713,493501
270426,572354,3185594,345221
270426,2197,4230717,493501
270426,310,3695492,444913
270426,572354,2393530,331732
270426,572354,3860524,447752
270426,1158427,4108855,481964
270426,572354,3517577,395174
270426,1254513,3690100,400678
270426,572354,3875288,447752
270426,988514,3516240,498082
270426,61600,4014171,459148
270426,407382,2857173,206731
270426,572354,3026758,330579
270426,1158427,4094129,481964
270426,572354,3876645,447752
270426,78740,3695455,386135
270426,310,3652837,
270426,4,3806587,478251
270426,1713,3554258,
270426,572354,3860519,447752
270426,572354,3860520,447752
270426,572354,3032349,330579
270426,407382,3930284,457602
270426,572354,3517604,395174
270426,1158427,3722587,
270426,407382,3930287,457602
270426,1476295,3787031,
270426,407382,3035673,332851
270426,1651426,4039419,
270426,1158427,4108856,481964
270426,1476295,3787030,
270426,1254513,3444470,379286
270426,1254513,3444476,379286
270426,61600,2919941,
270426,1254513,3481390,
270426,1254513,3690110,400678
270426,1254513,3690105,400678
270426,1158427,4108859,481964
270426,1082481,3032575,331724
270426,1073,4302451,
270426,572354,3966646,
270426,1028913,3634165,
270426,1254513,3450426,395631
270426,1254513,3690099,400678
270426,881997,3764620,424725
270426,572354,4054873,452882
270426,1028913,4060512,472083
270426,45855,2860204,
270426,1254513,3518450,402478
270426,1125517,4104940,
270426,26968,4117387,490202
270426,1635995,4087099,478836
270426,12051,3375377,387846
270426,572354,3856204,
270426,407382,3529695,403708
270426,103654,3701042,
270426,1254513,3690104,400678
270426,78740,3853911,386135
270426,1254513,3450432,395631
270426,407382,2825530,151636
270426,1254513,3450428,395631
270426,1073,3434662,392604
270426,12051,3375414,387846
270426,78740,3853910,386135
270426,407382,2907165,151636
270426,1254513,4052472,472477
270426,1254513,3690114,400678
270426,1254513,4052474,472477
270426,1589390,3983332,
270426,1254513,3443264,
270426,1254513,3450429,395631
270426,195364,2597670,
270426,12051,3375381,387846
270426,455,163383,35531
270426,1476295,3787043,438445
270426,3095,3168002,373582
270426,1254513,3444468,379286
270426,1254513,3517539,402210
270426,234513,3815832,
270426,20185,4284496,
270426,248458,3123370,336344
270426,1254513,3518443,402476
270426,1254513,3450436,395631
270426,541582,3506526,
270426,1476295,3787034,438445
270426,658296,4015298,
270426,1254513,3450440,395631
270426,1381035,4050859,
270426,81003,1782630,123868
270426,37706,476103,161433
270426,1476295,3886408,438445
270426,12051,3375420,383396
270426,1476303,3723262,
270426,134733,3567158,
270426,1219702,3772846,433827
270426,1476295,4132384,
270426,1319,4121500,
270426,1546645,4120413,
270426,1612048,4071894,
270426,234513,4131036,485007
270426,1612048,4033552,471643
270426,45180,3572149,
270426,22,4130900,
270426,1476295,4221987,
270426,1254513,3549765,
270426,1254513,3517720,402210
270426,1114883,3951133,
270426,1254513,3527141,402478
270426,1709111,4259580,498855
270426,1709111,4259578,498855
270426,1254513,3518440,402477
270426,1592634,3991278,
270426,1254513,3527135,402478
270426,557557,2320232,129949
270426,1612048,4033557,471643
270426,1219702,3772847,433827
270426,660075,4141695,
270426,1254513,3517680,402210
270426,1703964,4269646,500168
270426,1436421,3624651,
270426,1254513,3517739,402210
270426,1469896,4050383,
270426,1709111,4259581,498855
270426,1612048,4033554,471643
270426,1583138,3969265,
270426,1455824,3672429,422822
270426,1310510,3623593,415799
270426,1219702,3772856,433827
270426,1189448,4298613,
270426,1484288,3819435,
270426,1282839,4056998,
270426,1381035,4033600,471647
270426,1186936,3537698,
270426,1818,3784960,438173
270426,1561702,3918178,490069
270426,1612048,4033553,471643
270426,1612359,4065427,471732
270426,1254513,3527149,402476
270426,1254513,3527193,402476
270426,1529195,3844370,
270426,1612048,4033556,471643
270426,1280978,3773553,436455
270426,1508683,4074528,477288
270426,1381035,4033598,471647
270426,1381035,4033592,471647
270426,1612048,4033555,471643
270426,1219702,3772848,433827
270426,1381035,4033599,471647
270426,1734410,4325518,
270426,1219702,3772851,433827
270426,1381035,4033601,471647
270426,20503,4314796,
270426,1381035,4033597,471647
270426,1219702,3772852,433827
270426,1045132,4314239,
