producer_id|performer_id|song_id|album_id
33010|44080|2845980|168545
33010|2197|2989266|330482
33010|72|2412669|120604
33010|326362|2865735|160467
33010|568186|2311373|131405
33010|130|2463387|132506
33010|430404|3138854|346573
33010|980465|2820703|159573
33010|162126|2939983|336931
33010|980465|2820812|159573
33010|2197|2396302|143267
33010|492|2893922|287219
33010|72|2421661|120604
33010|72|2412668|120604
33010|1249918|3296796|377760
33010|13|3200747|363918
33010|72|2399676|120604
33010|2197|2213109|127543
33010|182049|494172|116719
33010|568186|2311366|131405
33010|182049|482932|
33010|217208|2456795|149228
33010|13|2933001|247342
33010|568186|2311363|131405
33010|2197|398159|41797
33010|568186|2311255|131405
33010|568186|2311362|131405
33010|2197|2213836|127543
33010|1249916|3296791|377760
33010|2358|2913726|221906
33010|20185|2027385|491157
33010|2197|3097600|330482
33010|568186|2311365|131405
33010|2197|2311370|131405
33010|20185|499835|110716
33010|33010|3131793|475009
33010|20185|499824|110716
33010|490|2292582|
33010|1251946|3354380|384438
33010|617327|2488871|455352
33010|492|2959787|287219
33010|2197|2408471|141998
33010|1056415|3155288|353638
33010|2197|2408611|141998
33010|92|601811|97218
33010|2197|201881|41797
33010|20503|2369079|141430
33010|20185|2290802|491157
33010|2197|116830|41797
33010|33010|4061277|475009
33010|13|3099469|327023
33010|20185|2290794|491157
33010|1319|2150278|87848
33010|1249916|3296491|377760
33010|33010|4061272|475009
33010|980465|2820797|159573
33010|2197|2214983|127543
33010|2197|2172089|127543
33010|2197|97026|26913
33010|217208|3209337|347955
33010|492|2970634|287219
33010|1056415|3158592|353638
33010|1251946|3187524|384438
33010|430404|3147512|346573
33010|980465|2820742|159573
33010|1056415|3164221|353638
33010|92|3890630|484805
33010|980465|2820728|159573
33010|492|707724|118666
33010|2197|2999450|332229
33010|2197|2999439|332229
33010|20503|388124|
33010|4|3355248|388686
33010|430404|3147473|346573
33010|1251946|3299821|384438
33010|2197|2214964|127543
33010|980465|2820849|159573
33010|980465|3296797|377760
33010|2197|2408581|141998
33010|65109|3576284|368797
33010|430404|3147508|346573
33010|2197|2214973|127543
33010|1056415|3164219|353638
33010|2197|2213004|127543
33010|2197|2214937|127543
33010|430404|4155508|477314
33010|49470|2688257|157471
33010|13298|4201749|487856
33010|2197|2364702|138052
