producer_id|performer_id|song_id|album_id
37762|24823|658724|123757
37762|21982|2450712|151107
37762|2009|22771|
37762|14186|127811|30291
37762|614|101460|10685
37762|20743|75372|33751
37762|2009|363397|
37762|13|2289308|126911
37762|3978|11522|1110
37762|13|21912|3520
37762|13|2280577|126911
37762|13|467482|12722
37762|67|48397|10629
37762|13|21963|3520
37762|13|467474|12722
37762|13|21955|3520
37762|13|21901|3514
37762|4168|18699|2810
37762|4168|18700|2810
37762|406|48563|10661
37762|272|1682266|7605
37762|745|27822|4843
37762|3978|1796548|
37762|3978|11521|1110
37762|1|62118|287872
37762|4168|18701|2810
37762|1424|2172536|91251
37762|4168|18695|2810
37762|4168|18692|2810
37762|383|1344771|1906
37762|44846|136668|
37762|3978|960468|1110
37762|6574|2325534|132762
37762|4168|79743|18652
37762|6130|1763226|8634
37762|52203|3321160|381380
4709|2|177832|36559
4709|492|203961|
4709|72|158615|34024
4709|72|152933|34024
4709|643|3751648|
4709|2|3138625|350958
4709|2|3138638|350958
4709|130|3807730|420582
4709|130|3807731|420582
4709|72|1791|4343
4709|72|1660|4343
4709|72|1353|4343
4709|2|3136263|350958
4709|1020|154566|53330
4709|2|3138628|350958
4709|72|526|4339
4709|2|74|4057
4709|2|3138629|350958
4709|130|3807729|420582
4709|2|3138631|350958
4709|130|3807747|420582
4709|89|717927|132689
4709|492|198613|23080
4709|488|3707302|
4709|72|1981|4343
4709|132|59639|309814
4709|2|3138627|350958
4709|1020|511556|13072
4709|7922|149366|31007
4709|2|3138633|350958
4709|56|72461|12283
4709|2|3138643|350958
4709|1020|406846|13072
4709|223|309|1682
4709|4|3402324|390638
4709|2|58|4057
4709|12418|71785|11512
4709|72|1003|4343
4709|130|576|2630
4709|2|3138632|350958
4709|130|582|2630
4709|1020|50272|10956
4709|643|91795|22349
4709|7922|3050780|229163
4709|2|44|4057
4709|68|2337|4428
4709|72|3405|4339
4709|652275|51900|350432
4709|1020|381832|13072
4709|72|3406|4339
4709|92|69580|13529
4709|492|149974|23080
4709|2|146|4055
4709|2|3146511|350958
4709|492|136883|23080
4709|69|54970|11280
4709|941|1864278|124171
4709|72|2319|4339
4709|492|51205|10824
4709|492|49894|10824
4709|223|58401|11248
4709|56|78868|12283
4709|492|146325|23080
4709|2|62|4057
4709|492|4196|10824
4709|173|85151|20147
4709|1281|205573|
4709|2|100|4057
4709|1020|511561|13072
4709|69|117630|28255
4709|640|204396|25154
4709|56|78727|12283
4709|179|205896|
4709|492|199802|23080
4709|262|204227|
4709|56|78861|12283
4709|492|198617|23080
4709|89|97830|23824
4709|2|3126666|350958
4709|68|1872|4428
4709|2|73|4057
4709|88|1092|8754
4709|1020|511565|13072
4709|1020|511585|13072
4709|2|3137006|350958
4709|7922|3050781|229163
4709|223|56746|11248
4709|492|270814|23080
4709|492|206950|23080
4709|941|2032809|124171
4709|223|50194|11248
4709|492|50850|10824
4709|72997|3029230|336135
4709|4|252|11095
4709|1304579|3865829|438255
4709|56|78867|12283
4709|492|51231|10824
4709|15694|212436|
4709|4|178|11095
4709|223|61421|11248
4709|492|198624|23080
4709|85|2144|9959
4709|941|2032792|124171
4709|745|152354|4850
4709|68|2421|4428
4709|4|52256|11356
4709|4|3387396|388686
4709|56|78873|12283
4709|2035|20770|3276
4709|492|51073|10824
4709|67|505972|107271
4709|85|102494|25420
4709|941|2032789|124171
4709|745|27826|4843
4709|1020|131026|
4709|941|515478|110270
4709|18814|3155969|110070
4709|2|1735|4055
4709|223|441530|104439
4709|941|2032825|124171
4709|18814|2837747|110070
4709|223|61431|11248
4709|223|553|1682
4709|492|51225|10824
4709|15369|2447319|140224
4709|941|2032796|124171
4709|18814|2862212|110070
4709|941|2032847|124171
4709|223|59609|11248
4709|18814|2884237|110070
4709|223|60845|11248
4709|1205|4073438|460804
4709|941|2844652|163708
4709|223|472505|104439
4709|18814|3155981|110070
4709|941|2032834|124171
4709|223|799|1679
4709|941|2032832|124171
4709|941|2032843|124171
4709|941|2032837|124171
4709|941|2032841|124171
4709|492|50193|10824
4709|643|61867|
4709|173|83669|16539
4709|2|24521|4095
4709|223|524982|
4709|7922|3040510|229163
4709|941|2032819|124171
4709|12270|109145|25794
4709|2|3139990|350958
4709|941|2032851|124171
4709|492|51335|10824
4709|554|1801|1552
4709|941|2032767|124171
4709|223|361300|
4709|223|61370|11248
4709|223|6182|1679
4709|223|14392|1682
4709|223|61424|11248
4709|671|67161|15588
4709|223|480275|104439
4709|18814|3155978|110070
4709|1401|3210388|339152
4709|18814|3155970|110070
4709|1020|3245247|349580
4709|223|480282|104439
4709|89|59663|13121
4709|72997|3270494|336135
4709|72997|2914371|336135
4709|223|369|1679
4709|1281|214469|
4709|223|61459|11248
4709|223|61435|11248
4709|390|204432|
4709|941|371874|83757
4709|438|52228|11727
4709|18814|3155985|110070
4709|18814|3155972|110070
4709|223|4584|1682
4709|223|950|1679
4709|365|83677|17178
4709|72997|541972|114629
4709|492|5375|11202
4709|223|480712|104439
4709|941|371871|83757
4709|223|4352|1682
4709|758|51055|11013
4709|941|371866|83757
4709|56|147348|
4709|394321|4045061|436725
4709|941|371868|83757
4709|223|140028|
4709|223|14400|1682
4709|941|371864|83757
4709|223|61441|11248
4709|12270|77696|17536
4709|72997|2444835|147474
4709|223|14353|1677
4709|7807|987472|31435
4709|69|677|
4709|92|60853|11744
4709|223|14362|1677
4709|223|332708|
4709|223|110315|
4709|18814|3114642|348981
4709|223|14380|1679
4709|223|14397|1682
4709|941|371873|83757
4709|147|1127|4712
4709|72997|3270496|336135
4709|223|465901|104439
4709|656224|3887776|452317
4709|223|14394|1682
4709|223|480337|104439
4709|223|480329|104439
4709|74|46532|10204
4709|223|480307|104439
4709|1026946|2900892|
4709|72997|3270484|336135
4709|223|480619|104439
4709|223|38787|145100
4709|3|19572|3025
4709|14370|2477088|153144
4709|223|480315|104439
