producer_id|performer_id|song_id|album_id
335733|212456|2972337|328264
335733|212456|2457276|
335733|212456|2972339|328264
335733|632700|3179812|360717
335733|212456|2972344|328264
335733|130|2932805|128797
335733|212456|3541548|
335733|28799|3727431|
335733|335733|2872981|407981
335733|667443|3151842|
335733|335733|2175562|377415
335733|443|2390048|224594
335733|335733|3384433|
335733|28799|3899628|430343
335733|443|2437889|
335733|1688|2451899|
335733|1688|2422069|407981
335733|11848|382707|12140
335733|1688|3963114|380543
335733|648794|2493097|407981
335733|484660|2471278|
335733|443|2158027|125471
335733|335733|2800297|158225
335733|212456|3252484|328264
335733|514300|2476552|
335733|648794|2970556|327972
335733|265150|2948151|125804
335733|670488|3430422|363595
335733|648794|2849010|
335733|155233|530799|459257
335733|667443|2905766|288392
335733|648794|3332583|382968
335733|648794|2992388|327972
335733|49252|2494448|404278
335733|648794|3020722|327972
335733|648794|3020701|327972
335733|648794|3020657|327972
335733|1688|3310878|114664
335733|1400|2464584|93987
335733|637745|2900183|288392
335733|265150|2983494|326213
335733|2585|3865458|
335733|2585|3908859|406315
335733|2585|3908855|406315
335733|648794|2746580|
335733|32016|3517707|400830
335733|4755|3034486|309212
335733|335733|2894930|287369
335733|958991|2965882|
335733|1400|723369|
335733|648794|3020690|327972
335733|1209878|3223054|366931
335733|632912|4151004|487665
335733|69022|3049504|339209
335733|335733|3014404|
335733|654678|2746598|
335733|669627|2473426|152390
335733|393253|3200412|353314
335733|618541|2387080|
335733|637745|3129071|351191
335733|1688|3702845|
335733|155230|2803912|
335733|1064099|3014403|
335733|40870|4130680|137928
335733|33240|2916895|
12991|2|195|4063
12991|2|789|
12991|2|64|4063
12991|643|3721000|154330
12991|2|269|4063
12991|69|1345|11134
12991|2|268|4063
12991|520|12717|1335
12991|7922|57041|12430
12991|3|320329|65315
12991|2|1318|4071
12991|1183|2632|11245
12991|83|3045|3045
12991|2|1308|4069
12991|2|4186|4071
12991|605|90192|12674
12991|520|12711|1335
12991|2|24483|4079
12991|2|1762|
12991|411|28202|4919
12991|1183|1892|11245
12991|12991|200057|41795
12991|1183|2164|1851
12991|1183|1260|1851
12991|491|4706|748
12991|1183|50314|1851
12991|12991|62970|12925
12991|1183|1264|1851
12991|3442|9723|732
12991|736|66680|15120
12991|1183|1585|12178
12991|4|28654|5010
12991|147|1540|11318
12991|520|12712|1335
12991|1183|1928|1851
12991|1183|61123|1851
12991|1183|50082|11245
12991|9119|35723|7246
12991|605|62907|12674
12991|2|2336984|4063
12991|528902|231592|73150
12991|81|8725|510
12991|2|24500|150406
12991|12991|200059|41795
12991|1183|719483|120395
12991|432|90378|20544
12991|12991|200158|41795
12991|1183|59358|1851
12991|1183|49244|11245
12991|108|6993|134
12991|520|108791|1335
12991|520|12713|1335
12991|1183|740665|120395
12991|1183|56661|1851
12991|1183|740452|120395
12991|141|29279|149672
12991|12991|65605|12925
12991|1183|719148|120395
12991|1973|4594|12505
12991|1183|92776|11245
12991|12991|4867|12925
12991|520|12724|1335
12991|432|90625|20544
12991|12991|54361|12925
12991|1183|70907|11245
12991|156|2286415|
12991|1183|2928|1851
12991|1183|58041|11245
12991|520|12715|1335
12991|1183|740953|120395
12991|1183|15063|1851
12991|1183|49404|11245
12991|388|2382|9727
12991|605|57140|12674
12991|1973|98589|12505
12991|1183|740436|120395
12991|12991|66445|14961
12991|605|86989|12674
12991|12991|73980|12925
12991|12991|63939|14961
12991|1183|113685|13140
12991|1269|27009|4635
12991|108|7026|143
12991|605|79071|12674
12991|4331|48588|10669
12991|605|62901|12674
12991|12991|63083|14188
