producer_id,performer_id,song_id,album_id
49967,105,452,7380
49967,69,164344,499569
49967,105,3459,7359
49967,105,450,7380
49967,105,451,7359
49967,105,3845,7359
49967,2197,402714,41797
49967,105,1867,7363
49967,105,4633,7359
49967,105,36234,7359
49967,105,36224,7359
49967,105,36292,7380
49967,105,36240,7363
49967,105,36293,7380
49967,105,4717,7363
49967,318,2183,738
49967,105,36301,7380
49967,105,36294,7380
49967,105,36300,7380
49967,105,6063,171334
49967,105,36226,7359
49967,105,36297,7380
49967,748,5666,3439
49967,105,36299,7380
49967,105,36305,7380
49967,105,36242,7363
49967,105,36306,7380
49967,105,4755,171334
49967,318,101319,18618
49967,105,36295,7380
49967,105,36268,
49967,105,56911,7380
49967,547,26313,4502
49967,105,325468,7380
49967,748,21531,3437
49967,105,345466,7380
49967,1858,18742,105233
49967,105,36290,171334
49967,1858,18744,105233
49967,105,345479,7380
49967,304,40181,8744
49967,190,34642,6972
49967,748,21513,3439
49967,223,14422,1694
49967,105,36266,38378
49967,748,4962,3439
49967,105,36302,5805
49967,105,36267,45258
49967,5653,18284,2711
49967,748,36307,5100
49967,105,36248,7364
49967,105,36270,38421
49967,223,201613,1694
49967,223,14428,1694
49967,190,34633,6972
49967,5653,18294,2711
49967,105,36265,339167
49967,547,26319,4502
49967,748,21546,3440
49967,190,34634,6972
49967,547,26307,151256
49967,1183,490681,13140
49967,8975,34740,6999
49967,2204,14578,38089
49967,5653,18291,2711
49967,5653,18305,2711
49967,3419,47763,10468
49967,24421,3122643,32141
49967,3187,11962,1197
49967,2204,14564,1730
49967,4443,24569,4108
49967,1098685,3484455,398420
49967,4443,24576,4108
49967,2204,14573,1730
49967,4980,3532533,1990
49967,1858,4205749,493154
46085,26507,131712,41720
46085,26507,203953,41720
46085,1630,672664,122451
46085,26507,201561,41720
46085,782,2966661,328243
46085,35041,435225,103428
46085,782,80010,18761
46085,216527,3092705,345520
46085,1665,3052906,338893
46085,2122,3791732,439074
46085,438,79406,13881
46085,7913,532924,132142
46085,30675,2328852,161092
46085,148412,2932678,449643
46085,60437,3189410,344985
46085,1236,548112,111236
46085,1630,1780680,122451
46085,8609,145698,32559
46085,9248,3595,30107
46085,26507,213376,41720
46085,17248,486545,114802
46085,561499,3996652,463588
46085,26507,386735,107154
46085,655907,3015879,332894
46085,9248,3170340,352449
46085,60437,2272136,117788
46085,26507,213383,41720
46085,8609,151133,32559
46085,1444,67210,324337
46085,1546,49905,7151
46085,37463,115709,
46085,2663,2279807,129384
46085,60437,224097,46107
46085,1630,1779650,122451
46085,26507,504666,107154
46085,1302,168164,29951
46085,655907,3041487,332894
