song_id|song_title|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url
81159|Swimming Pools (Drank)|2012-07-31|2012|7|31|https://genius.com/songs/81159/apple_music_player
90473|Bitch, Don't Kill My Vibe|2012-10-22|2012|10|22|https://genius.com/songs/90473/apple_music_player
235732|The Monster|2013-10-29|2013|10|29|https://genius.com/songs/235732/apple_music_player
92856|Poetic Justice|2012-10-22|2012|10|22|https://genius.com/songs/92856/apple_music_player
210094|Berzerk|2013-08-27|2013|8|27|https://genius.com/songs/210094/apple_music_player
243|Fuck tha Police|1988-08-09|1988|8|9|https://genius.com/songs/243/apple_music_player
811|Without Me|2002-05-21|2002|5|21|https://genius.com/songs/811/apple_music_player
531|The Real Slim Shady|2000-05-16|2000|5|16|https://genius.com/songs/531/apple_music_player
233|In Da Club|2003-01-07|2003|1|7|https://genius.com/songs/233/apple_music_player
168|21 Questions|2003-04-29|2003|4|29|https://genius.com/songs/168/apple_music_player
483|Straight Outta Compton|1988-07-10|1988|7|10|https://genius.com/songs/483/apple_music_player
722263|Wesley's Theory|2015-03-23|2015|3|23|https://genius.com/songs/722263/apple_music_player
69982|The Recipe|2012-04-03|2012|4|3|https://genius.com/songs/69982/apple_music_player
249719|Love Game|2013-11-05|2013|11|5|https://genius.com/songs/249719/apple_music_player
590|Forgot About Dre|2000-01-29|2000|1|29|https://genius.com/songs/590/apple_music_player
90472|Sherane a.k.a Master Splinter's Daughter|2012-10-22|2012|10|22|https://genius.com/songs/90472/apple_music_player
128497|Bitch, Don't Kill My Vibe (Remix)|2013-03-19|2013|3|19|https://genius.com/songs/128497/apple_music_player
519316|Under Pressure|2014-09-16|2014|9|16|https://genius.com/songs/519316/apple_music_player
68|My Name Is|1999-01-25|1999|1|25|https://genius.com/songs/68/apple_music_player
90480|Real|2012-10-22|2012|10|22|https://genius.com/songs/90480/apple_music_player
246|Nuthin' But a 'G' Thang|1992-11-19|1992|11|19|https://genius.com/songs/246/apple_music_player
180|Still D.R.E.|1999-10-13|1999|10|13|https://genius.com/songs/180/apple_music_player
244|California Love|1995-12-28|1995|12|28|https://genius.com/songs/244/apple_music_player
6320|No Diggity|1996-09-09|1996|9|9|https://genius.com/songs/6320/apple_music_player
282|Marshall Mathers|2000-05-23|2000|5|23|https://genius.com/songs/282/apple_music_player
90477|​good kid|2012-10-22|2012|10|22|https://genius.com/songs/90477/apple_music_player
744|The Next Episode|2000-07-04|2000|7|4|https://genius.com/songs/744/apple_music_player
2059|I Need a Doctor|2011-02-01|2011|2|1|https://genius.com/songs/2059/apple_music_player
773|Kill You|2000-05-23|2000|5|23|https://genius.com/songs/773/apple_music_player
1401|Kim|2000-05-23|2000|5|23|https://genius.com/songs/1401/apple_music_player
554|Criminal|2000-05-23|2000|5|23|https://genius.com/songs/554/apple_music_player
913|I’m Back|2000-05-23|2000|5|23|https://genius.com/songs/913/apple_music_player
167|Gin and Juice|1994-01-15|1994|1|15|https://genius.com/songs/167/apple_music_player
324|What's the Difference|1999-11-16|1999|11|16|https://genius.com/songs/324/apple_music_player
122|Hate It or Love It|2005-01-28|2005|1|28|https://genius.com/songs/122/apple_music_player
3807753|Talk Up|2018-06-29|2018|6|29|https://genius.com/songs/3807753/apple_music_player
3883|Pale Kid Raps Fast|||||https://genius.com/songs/3883/apple_music_player
380408|Boyz-n-the Hood|1987-03-03|1987|3|3|https://genius.com/songs/380408/apple_music_player
2270760|Medicine Man|2015-08-07|2015|8|7|https://genius.com/songs/2270760/apple_music_player
1418|The Warning|2009-07-30|2009|7|30|https://genius.com/songs/1418/apple_music_player
634|P.I.M.P.|2003-08-12|2003|8|12|https://genius.com/songs/634/apple_music_player
198|Role Model|1999-02-23|1999|2|23|https://genius.com/songs/198/apple_music_player
1370|Guilty Conscience|1999-02-23|1999|2|23|https://genius.com/songs/1370/apple_music_player
90471|Compton|2012-10-22|2012|10|22|https://genius.com/songs/90471/apple_music_player
139|Bitches Ain't Shit|1992-12-15|1992|12|15|https://genius.com/songs/139/apple_music_player
4886|Gangsta Gangsta|1988-09-05|1988|9|5|https://genius.com/songs/4886/apple_music_player
237873|The Marshall Mathers LP2 [Tracklist]|2013-10-12|2013|10|12|https://genius.com/songs/237873/apple_music_player
1202|Hailie's Song|2002-05-21|2002|5|21|https://genius.com/songs/1202/apple_music_player
958|Ass Like That|2005-06-07|2005|6|7|https://genius.com/songs/958/apple_music_player
533|Cold Wind Blows|2010-06-18|2010|6|18|https://genius.com/songs/533/apple_music_player
1398|Fuck wit Dre Day (And Everybody's Celebratin')|1993-05-20|1993|5|20|https://genius.com/songs/1398/apple_music_player
1927|Bitch Please II|2000-05-23|2000|5|23|https://genius.com/songs/1927/apple_music_player
2270253|Compton [Tracklist & Cover Art]|2015-08-07|2015|8|7|https://genius.com/songs/2270253/apple_music_player
921|Business|2002-05-26|2002|5|26|https://genius.com/songs/921/apple_music_player
1171|Just Lose It|2004-09-28|2004|9|28|https://genius.com/songs/1171/apple_music_player
110781|Dope|||||https://genius.com/songs/110781/apple_music_player
90482|Now or Never|2012-10-22|2012|10|22|https://genius.com/songs/90482/apple_music_player
239829|Baby|2013-11-05|2013|11|5|https://genius.com/songs/239829/apple_music_player
2270743|Deep Water|2015-08-07|2015|8|7|https://genius.com/songs/2270743/apple_music_player
80548|3 Kings|2012-07-19|2012|7|19|https://genius.com/songs/80548/apple_music_player
690|Drug Ballad|2000-05-23|2000|5|23|https://genius.com/songs/690/apple_music_player
851|My Darling|2009-05-19|2009|5|19|https://genius.com/songs/851/apple_music_player
543|We Made You|2009-04-07|2009|4|7|https://genius.com/songs/543/apple_music_player
3350685|Remind Me|2017-12-15|2017|12|15|https://genius.com/songs/3350685/apple_music_player
239832|Groundhog Day|2013-11-05|2013|11|5|https://genius.com/songs/239832/apple_music_player
796|Lost One|2006-11-21|2006|11|21|https://genius.com/songs/796/apple_music_player
2951|Who Knew|2000-05-23|2000|5|23|https://genius.com/songs/2951/apple_music_player
512|Rock Bottom|1999-02-23|1999|2|23|https://genius.com/songs/512/apple_music_player
767|Insane|2009-05-15|2009|5|15|https://genius.com/songs/767/apple_music_player
201|Ain't No Fun (If the Homies Can't Have None)|1993-11-23|1993|11|23|https://genius.com/songs/201/apple_music_player
603|3 a.m.|2009-04-23|2009|4|23|https://genius.com/songs/603/apple_music_player
814|My Dad's Gone Crazy|2002-05-26|2002|5|26|https://genius.com/songs/814/apple_music_player
298|Twinz (Deep Cover '98)|1998-04-28|1998|4|28|https://genius.com/songs/298/apple_music_player
4636|How We Do|2004-11-23|2004|11|23|https://genius.com/songs/4636/apple_music_player
3786541|713|2018-06-16|2018|6|16|https://genius.com/songs/3786541/apple_music_player
1314|Crack a Bottle|2009-02-02|2009|2|2|https://genius.com/songs/1314/apple_music_player
2892|Candy Shop|2005-01-15|2005|1|15|https://genius.com/songs/2892/apple_music_player
3417|Déjà Vu|2009-05-15|2009|5|15|https://genius.com/songs/3417/apple_music_player
6143|Express Yourself|1988-07-10|1988|7|10|https://genius.com/songs/6143/apple_music_player
893|Rain Man|2004-11-12|2004|11|12|https://genius.com/songs/893/apple_music_player
3350696|Heat|2017-12-15|2017|12|15|https://genius.com/songs/3350696/apple_music_player
544|Can't C Me|1996-02-13|1996|2|13|https://genius.com/songs/544/apple_music_player
1289|Remember Me?|2000-05-23|2000|5|23|https://genius.com/songs/1289/apple_music_player
478|Stay Wide Awake|2009-05-15|2009|5|15|https://genius.com/songs/478/apple_music_player
5644|Wanksta|2002-11-06|2002|11|6|https://genius.com/songs/5644/apple_music_player
1397|Xxplosive|1999-11-16|1999|11|16|https://genius.com/songs/1397/apple_music_player
1780|Dreams|2005-01-18|2005|1|18|https://genius.com/songs/1780/apple_music_player
3498|My Mom|2009-05-15|2009|5|15|https://genius.com/songs/3498/apple_music_player
2270740|Darkside/Gone|2015-08-07|2015|8|7|https://genius.com/songs/2270740/apple_music_player
1108|Dopeman|1987-08-13|1987|8|13|https://genius.com/songs/1108/apple_music_player
1381|Fuck You|1999-11-16|1999|11|16|https://genius.com/songs/1381/apple_music_player
1031|Bagpipes from Baghdad|2009-05-15|2009|5|15|https://genius.com/songs/1031/apple_music_player
538|Underground|2009-05-15|2009|5|15|https://genius.com/songs/538/apple_music_player
163|Let Me Ride|1992-12-15|1992|12|15|https://genius.com/songs/163/apple_music_player
18581|Boyz-n-the Hood (Remix)|1988-09-13|1988|9|13|https://genius.com/songs/18581/apple_music_player
560|So Bad|2010-06-21|2010|6|21|https://genius.com/songs/560/apple_music_player
2270732|Genocide|2015-08-07|2015|8|7|https://genius.com/songs/2270732/apple_music_player
2270731|Talk About It|2015-08-07|2015|8|7|https://genius.com/songs/2270731/apple_music_player
1288|Same Song & Dance|2009-05-15|2009|5|15|https://genius.com/songs/1288/apple_music_player
3143|Heat|2003-02-06|2003|2|6|https://genius.com/songs/3143/apple_music_player
1098|If I Can't|2003-09-16|2003|9|16|https://genius.com/songs/1098/apple_music_player
1425|Mosh|2004-10-26|2004|10|26|https://genius.com/songs/1425/apple_music_player
3369|Murder Was the Case|1993-11-23|1993|11|23|https://genius.com/songs/3369/apple_music_player
1890|Fight Music|2001-06-19|2001|6|19|https://genius.com/songs/1890/apple_music_player
2715|Back Down|2003-02-06|2003|2|6|https://genius.com/songs/2715/apple_music_player
2355|Who Am I (What's My Name)?|1993-10-30|1993|10|30|https://genius.com/songs/2355/apple_music_player
926|Medicine Ball|2009-05-15|2009|5|15|https://genius.com/songs/926/apple_music_player
2965|Syllables|2010-12-23|2010|12|23|https://genius.com/songs/2965/apple_music_player
2541|If I Die 2Nite|1995-03-14|1995|3|14|https://genius.com/songs/2541/apple_music_player
868|Bully|2003-11-07|2003|11|7|https://genius.com/songs/868/apple_music_player
3748|Break Ya Neck|2001-08-25|2001|8|25|https://genius.com/songs/3748/apple_music_player
2270762|Talking to My Diary|2015-08-07|2015|8|7|https://genius.com/songs/2270762/apple_music_player
1683|What Up Gangsta|2003-02-06|2003|2|6|https://genius.com/songs/1683/apple_music_player
2227|Hello|2009-05-15|2009|5|15|https://genius.com/songs/2227/apple_music_player
3496|The Watcher|2001-02-27|2001|2|27|https://genius.com/songs/3496/apple_music_player
17976|The Message|1999-11-16|1999|11|16|https://genius.com/songs/17976/apple_music_player
2064|Kush|2010-11-18|2010|11|18|https://genius.com/songs/2064/apple_music_player
376|Deep Cover|1992-04-02|1992|4|2|https://genius.com/songs/376/apple_music_player
