producer_id,performer_id,song_id,album_id
7856,320,136498,28706
7856,684,399087,21705
7856,7856,30416,5423
7856,394461,3348060,
7856,133188,2821707,166075
7856,684,399247,21705
7856,7856,204925,29940
7856,1021,3556939,407078
7856,7856,141467,45725
7856,684,51559,7406
7856,684,399519,21705
7856,319,94038,18548
7856,1117382,3052990,339648
7856,133188,2821712,166075
7856,133188,2821711,166075
7856,5144,124410,29273
7856,1595776,3998976,467077
7856,124146,326909,73020
7856,133188,2821715,166075
7856,189044,2413187,384117
7856,11346,2948623,229191
7856,7856,220574,45725
7856,388,44497,9727
7856,162,3184647,336107
7856,124146,375623,73020
7856,133188,2821709,166075
7856,319,3911319,455066
7856,124146,361654,73020
7856,12266,2486529,154561
7856,12266,3891291,452294
7856,124146,374664,73020
7856,48878,2904659,229069
7856,367,30535,5445
7856,1595776,4077057,467077
7856,1595776,4077022,467077
7856,7856,234798,5423
7856,189044,529164,149956
7856,124146,375021,73020
7856,1595776,4077008,467077
7856,7856,30411,5420
7856,124146,351051,73020
7856,124146,343995,73020
7856,133188,3251624,
7856,133188,2821713,166075
7856,44785,2415477,141539
7856,3961,22428,3614
7856,1595776,4077006,467077
7856,189044,698821,119294
7856,44785,2415479,141539
7856,367,232023,
7856,7856,125310,29940
7856,2794,79376,18542
7856,7856,244416,45725
7856,133188,2821718,166075
7856,124146,375041,73020
7856,2051,76210,17625
7856,8065,109438,23642
7856,3955,11408,1095
7856,984923,2829692,350714
7856,7856,258941,45725
7856,594276,303248,4660
7856,5317,105551,26009
7856,7856,260702,45725
7856,7856,128774,29940
7856,7856,258023,45725
7856,7856,30408,5420
7856,1595776,4077014,467077
7856,3955,11407,1095
7856,133188,2821716,166075
7856,3955,11418,1095
7856,7856,258281,45725
7856,451539,4051606,464811
7856,3888,38206,7801
7856,7856,257751,45725
7856,1595776,4077011,467077
7856,996145,3185630,360869
7856,7856,235251,5423
7856,1595776,4077013,467077
7856,3888,38204,7801
7856,7856,204829,29940
7856,542,141896,221582
7856,7856,241797,5423
7856,1595776,4077019,467077
7856,1595776,4077010,467077
7856,7856,232588,5423
7856,7856,258464,45725
7856,7856,241760,5423
7856,1595776,4077020,467077
7856,124146,489528,73020
7856,7856,30413,5420
7856,124146,376441,73020
7856,3888,38201,7801
7856,1595776,4077016,467077
7856,7856,235332,5423
7856,7856,258606,45725
7856,7856,241624,5423
7856,44785,2415470,141539
7856,3888,38207,7801
7856,984923,2863326,350714
7856,1595776,4077017,467077
