song_id|song_title|album_id|album_title|cover_art_url|performer_id|performer_name|performer_img_url|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url|producer_id
89|N.Y. State of Mind|7013|Illmatic|https://images.genius.com/df5cad3e1898fff244519348e1dee09f.1000x1000x1.jpg|56|Nas|https://images.genius.com/23061dd2dc7e863127db561906debd27.434x434x1.jpg|1994-04-19|1994|4|19|https://genius.com/songs/89/apple_music_player|2260
51|Ten Crack Commandments|7216|Life After Death|https://images.genius.com/f4413efc6682e8c2cfa7a01117fc8cd5.1000x1000x1.jpg|22|The Notorious B.I.G.|https://images.genius.com/accf2df97375292b16f399ff6ec71e6e.500x500x1.png|1997-03-25|1997|3|25|https://genius.com/songs/51/apple_music_player|2260
171407|Guilt Trip|34024|Yeezus|https://images.genius.com/8bf8ad4e7bcd4e2d9f1d33b1bb53fe3a.1000x1000x1.jpg|72|Kanye West|https://images.genius.com/3a5e35c68e9ed7bf9a2a63bfa51b261e.675x675x1.jpg|2013-06-18|2013|6|18|https://genius.com/songs/171407/apple_music_player|2260
57098|BET Shady 2.0 Cypher||||45|Eminem|https://images.genius.com/b379811c1415017b9f3e3a71b9d26060.400x400x1.jpg|2011-10-11|2011|10|11|https://genius.com/songs/57098/apple_music_player|2260
645115|Paper Trail$|108640|B4.DA.$$|https://images.genius.com/93cd7189cca7dc005ec423e06f1c0095.1000x1000x1.jpg|18047|Joey Bada$$|https://images.genius.com/04d0b6e6105201632be0a45e1968ba75.1000x1000x1.jpg|2015-01-20|2015|1|20|https://genius.com/songs/645115/apple_music_player|2260
263|Kick in the Door|7216|Life After Death|https://images.genius.com/f4413efc6682e8c2cfa7a01117fc8cd5.1000x1000x1.jpg|22|The Notorious B.I.G.|https://images.genius.com/accf2df97375292b16f399ff6ec71e6e.500x500x1.png|1997-03-25|1997|3|25|https://genius.com/songs/263/apple_music_player|2260
3807749|Sandra's Rose|420582|Scorpion|https://images.genius.com/5c677b7bfc2f696abf2e2d928301bb44.1000x1000x1.jpg|130|Drake|https://images.genius.com/d88b9e6b78704998334786ea8fef35b8.1000x1000x1.jpg|2018-06-29|2018|6|29|https://genius.com/songs/3807749/apple_music_player|2260
2170|Everything I Am|4345|Graduation|https://images.genius.com/db8cf20e3bf2357483e4e5b2d5921eb8.1000x1000x1.jpg|72|Kanye West|https://images.genius.com/3a5e35c68e9ed7bf9a2a63bfa51b261e.675x675x1.jpg|2007-09-11|2007|9|11|https://genius.com/songs/2170/apple_music_player|2260
139286|Numbers on the Boards|22349|My Name Is My Name|https://images.genius.com/324abe3d1e81bc03ab9ad30ec3137e50.500x500x1.jpg|643|Pusha-T|https://images.genius.com/87903651ddee503eda9f6cb78c37e662.400x400x1.jpg|2013-05-10|2013|5|10|https://genius.com/songs/139286/apple_music_player|2260
14|D'Evils|4063|Reasonable Doubt|https://images.genius.com/18040c4f503942a16d6577d9820644cb.1000x1000x1.jpg|2|JAY-Z|https://images.genius.com/bf0f68ee56f29c8542ad805c6419682b.676x676x1.jpg|1996-06-25|1996|6|25|https://genius.com/songs/14/apple_music_player|2260
