producer_id|performer_id|song_id|album_id
27511|2197|559003|113561
27511|24823|658724|123757
27511|25005|2152746|115038
27511|17560|66225|17250
27511|2197|201881|41797
27511|2197|2989255|330482
27511|11395|2339761|133170
27511|310|2304247|140822
27511|13|105561|27904
27511|4|87067|20748
27511|1583|1787446|321222
27511|2197|2214964|127543
27511|2197|2417794|143267
27511|17560|403938|108270
27511|2197|2417555|143267
27511|25005|161710|38162
27511|25418|404303|88076
27511|1355|55161|16476
27511|1183|2291908|134210
27511|257|75092|13715
27511|17560|490066|
27511|14325|60643|12998
27511|574391|3103914|343471
27511|217208|2406801|
27511|2197|2408591|141998
27511|1081|735642|121321
27511|75161|2803591|
27511|2197|2408566|141998
27511|17560|490063|108270
27511|554|85653|16196
27511|49470|2688262|157471
27511|88|63113|14167
27511|25418|163207|33470
27511|30192|194959|104125
27511|574391|3467578|
27511|2197|248632|62214
27511|2197|1914390|
27511|25005|2368102|115038
27511|20503|3647088|419349
27511|20577|3082204|
27511|2197|2999461|332229
27511|2197|2989279|330482
27511|2197|90009|22223
27511|25418|405716|88076
27511|2197|134240|452578
27511|2197|71650|16305
27511|25005|2864354|159234
27511|334508|2862138|221656
27511|14047|81975|322576
27511|25005|2329304|133026
27511|20503|514939|
27511|17560|483053|
27511|13|3099482|327023
27511|1319|218048|35256
27511|657908|2855390|
27511|25418|400990|88076
27511|13|105098|
27511|1073|2402184|223092
27511|4|748608|
27511|234513|3081228|343967
27511|326|1867872|124761
27511|1424946|2958879|329889
27511|2197|72463|324337
27511|13|119934|27904
27511|310|60217|11204
27511|2197|560173|113561
27511|234513|3236305|368022
27511|118|94390|24160
27511|2197|143225|331088
27511|1072127|2989335|329744
27511|13|150866|30067
27511|88813|482144|
27511|157|73850|21909
27511|182049|432469|102777
27511|19206|136879|
27511|2197|67124|14421
27511|11395|2447689|
27511|14325|2832372|162145
27511|1355|72097|16476
27511|25418|164719|33470
27511|554|52558|11057
27511|14047|56910|12595
27511|24823|446605|60319
27511|30192|295943|32244
27511|25418|150713|33470
27511|1631|672145|116549
27511|234513|3179953|
27511|1424|99999|23165
27511|182049|502366|116719
27511|310|5905|11204
27511|13616|3764191|429429
27511|249529|56424|17743
27511|492|5051|11202
27511|234513|3243547|368022
27511|65109|421273|92372
27511|17560|507334|108270
27511|278|490176|109758
