producer_id,performer_id,song_id,album_id
27612,130,3315890,420582
27612,89,2398213,132689
27612,12417,93539,16312
27612,130,3807759,420582
27612,130,2263723,132506
27612,130,2450584,132506
27612,130,200546,40475
27612,130,2266961,
27612,130,196551,40475
27612,130,156640,337027
27612,130,217270,40475
27612,130,113898,40475
27612,130,58325,10787
27612,130,218330,40475
27612,492,693878,118666
27612,4,105686,24685
27612,130,58343,10787
27612,130,3580132,420582
27612,130,703741,119674
27612,130,2463402,132506
27612,130,3028662,286515
27612,130,2463387,132506
27612,130,217263,40475
27612,130,50895,10787
27612,130,58661,10787
27612,130,703387,119674
27612,130,217274,40475
27612,130,2415289,
27612,47131,2442052,147027
27612,130,140797,
27612,14325,72995,19604
27612,1473295,3702977,419783
27612,130,55601,10787
27612,130,546639,119674
27612,498,299098,65407
27612,47131,477863,108179
27612,130,2464123,132506
27612,130,217264,40475
27612,158,2486863,148977
27612,130,2463396,132506
27612,130,52766,10787
27612,130,53388,10787
27612,130,2463392,132506
27612,130,214307,40475
27612,130,58497,10787
27612,130,58345,10787
27612,1105909,3017997,504297
27612,130,3807730,420582
27612,130,217280,40475
27612,1487427,147,129950
27612,130,217268,40475
27612,130,58344,10787
27612,158,140752,31909
27612,130,176772,40475
27612,130,2263716,
27612,130,3028713,286515
27612,130,2463398,132506
27612,130,218337,40475
27612,130,703738,119674
27612,130,225050,78014
27612,130,55599,10787
27612,130,3807731,420582
27612,130,58634,10787
27612,130,3129092,
27612,130,2463390,132506
27612,130,2463393,132506
27612,130,384908,
27612,130,672,2627
27612,130,2448795,132506
27612,2358,54471,11038
27612,130,2463394,132506
27612,158,50025,11218
27612,130,58340,10787
27612,130,2463403,132506
27612,130,2463399,132506
27612,130,703756,119674
27612,130,217281,40475
27612,130,703749,119674
27612,130,58342,10787
27612,130,58346,10787
27612,130,703742,119674
27612,130,2463395,132506
27612,130,2890543,
27612,690350,3075944,457173
27612,130,685070,119674
27612,130,2450579,
27612,130,2453520,132506
27612,1543249,3807766,420582
27612,130,2463400,132506
27612,325757,2173937,128266
27612,130,2311376,131405
27612,130,51360,
27612,1583,2554175,158551
27612,130,496,2630
27612,130,58665,10787
27612,130,703755,119674
27612,130,703728,119674
27612,130,57183,10787
27612,130,2463406,132506
27612,130,58341,10787
27612,130,55602,10787
27612,130,3028711,286515
27612,130,322,2630
27612,19223,505089,35474
27612,130,55694,10787
27612,130,55579,
27612,130,508,2630
27612,130,3807743,420582
27612,130,3797175,420582
27612,24661,427679,
27612,130,3807753,420582
27612,130,3807765,420582
27612,130,3006986,286515
27612,89,1812,6336
27612,130,3807729,420582
27612,92,601816,97218
27612,130,3807750,420582
27612,130,3807747,420582
27612,130,583,2630
27612,47131,2824851,147027
27612,130,3028667,286515
27612,130,1865293,
27612,130,3807754,420582
27612,92,2045,7158
27612,88,765,8754
27612,130,3807760,420582
27612,130,3028702,286515
27612,130,3028710,286515
27612,130,581,2630
27612,47131,478467,108179
27612,130,517,2630
27612,130,3807749,420582
27612,130,50202,
27612,130,748776,119674
27612,47131,176865,38075
