producer_id,performer_id,song_id,album_id
123,1421,81159,491200
123,1421,90473,491200
123,45,235732,43437
123,1421,92856,491200
123,45,210094,43437
123,974,243,7242
123,45,811,2904
123,45,531,2873
123,108,233,141
123,108,168,141
123,974,483,7242
123,1421,722263,120991
123,1421,69982,491200
123,45,249719,43437
123,123,590,2605
123,1421,90472,491200
123,1421,128497,491200
123,7922,519316,500844
123,45,68,11166
123,1421,90480,491200
123,123,246,2597
123,123,180,2605
123,59,244,38
123,2598,6320,6376
123,45,282,2873
123,1421,90477,491200
123,123,744,2605
123,123,2059,
123,45,773,2873
123,45,1401,2873
123,45,554,2873
123,45,913,2873
123,46,167,9337
123,123,324,2605
123,42,122,9855
123,130,3807753,420582
123,1720,3883,386313
123,496,380408,2781
123,123,2270760,128418
123,45,1418,
123,108,634,141
123,45,198,11166
123,45,1370,11166
123,1421,90471,491200
123,123,139,2597
123,974,4886,7242
123,45,237873,43437
123,45,1202,2904
123,45,958,2867
123,45,533,2876
123,123,1398,2597
123,45,1927,2873
123,123,2270253,128418
123,45,921,2904
123,45,1171,2867
123,554,110781,29201
123,1421,90482,491200
123,45,239829,43437
123,123,2270743,128418
123,88,80548,12560
123,45,690,2873
123,45,851,500415
123,45,543,2878
123,45,3350685,376740
123,45,239832,43437
123,2,796,4069
123,45,2951,2873
123,45,512,11166
123,45,767,2878
123,46,201,9337
123,45,603,2878
123,45,814,2904
123,161,298,781
123,42,4636,9855
123,1408735,3786541,438392
123,45,1314,2878
123,108,2892,147
123,45,3417,2878
123,974,6143,7242
123,45,893,2867
123,45,3350696,376740
123,59,544,38
123,45,1289,2873
123,45,478,2878
123,108,5644,150
123,123,1397,2605
123,42,1780,9855
123,45,3498,2878
123,123,2270740,128418
123,974,1108,7236
123,123,1381,2605
123,45,1031,2878
123,45,538,2878
123,123,163,2597
123,496,18581,2777
123,45,560,2876
123,123,2270732,128418
123,123,2270731,128418
123,45,1288,2878
123,108,3143,141
123,108,1098,141
123,45,1425,2867
123,46,3369,9337
123,303,1890,1896
123,108,2715,141
123,46,2355,9337
123,45,926,2878
123,45,2965,500415
123,59,2541,42
