producer_id|performer_id|song_id|album_id
1954|45|530|2876
1954|130|55695|10787
1954|498|2461233|150119
1954|2|380|4058
1954|2|813|4097
1954|72|681|4352
1954|1421|90471|491200
1954|45|533|2876
1954|45|3350689|376740
1954|173|586198|114275
1954|198|788|75245
1954|2|1771|4058
1954|85|737|9960
1954|2|372|4058
1954|2|15|4097
1954|45|577|2876
1954|130|1036|505165
1954|198|262|75245
1954|3|5951|3033
1954|338|61363|
1954|2|134|4055
1954|3|98999|23696
1954|2|346|4066
1954|2|24507|4095
1954|195|142|5602
1954|45|616|2876
1954|1|1081|1319
1954|250|347|3188
1954|3|313|3029
1954|2|413|4066
1954|7922|74705|16360
1954|2|835|4058
1954|396|171451|34091
1954|2|52591|4058
1954|1|342|1319
1954|72393|315544|73168
1954|80|4455|2278
1954|2|1743|4095
1954|2|3173|4095
1954|396|50151|107792
1954|1408|5398|5407
1954|2|24504|4095
1954|2|919|4069
1954|2|24517|4095
1954|45|4548|
1954|198|51292|
1954|2|1823|4069
1954|2|24456|4069
1954|2|2076|4055
1954|22930|83138|21347
1954|179|23689|3881
1954|3|88443|26994
1954|69|5527|10943
1954|2|24522|4095
1954|2|24446|4066
1954|22|2347|7214
1954|2|24518|4095
1954|20|284|3342
1954|173|2153468|126819
1954|173|306643|99117
1954|88|56755|
1954|262|2310|4141
1954|820|5849|11886
1954|1|429725|79390
1954|42|44975|9852
1954|1|19|1319
1954|388|44524|9734
1954|2|258300|4097
1954|42|70300|15983
1954|198|87520|
1954|4|1962|28251
1954|42|44978|9855
1954|1954|204801|
1954|1|5617|1319
1954|198|49397|75245
1954|250|20331|3188
1954|2|2243589|127666
1954|179|4614|3892
1954|85|62672|14087
1954|3608|41829|9113
1954|42|4637|9855
1954|2|24444|4066
1954|78|5309|
1954|901|8072|349
1954|85|956|9958
1954|132|32913|309814
1954|2|3129|
1954|132|72586|6544
1954|119|9310|645
1954|4|28638|5004
1954|46|2624059|156976
1954|3|4139|3025
1954|1235|63945|12723
1954|2|1732|
1954|7280|1255331|222038
1954|491|65810|
1954|1205|32092|6069
1954|82|38146|7783
1954|498|2715227|
1954|85|45445|9958
1954|85|45490|9967
1954|250|9330|648
1954|2|24471|5858
1954|46|2624094|156976
1954|92|51187|11744
1954|147|1328|4713
1954|161|10001|787
1954|42|44972|9852
1954|161|9997|787
1954|2|24502|4095
1954|4|84792|338223
1954|85|3963152|152605
1954|583|5134|8985
1954|2|98846|24411
1954|3|80909|3030
1954|108|7000|138
1954|640|63036|12648
1954|250|20330|3188
1954|2|201841|4066
1954|455|3545|11103
1954|583|5135|8985
1954|198|334591|73525
1954|179|23684|3881
1954|119|506|645
1954|34|2347458|134686
1954|583|49304|88733
1954|388|44459|9723
1954|484|3288906|376668
1954|11395|3720701|429514
1954|6398|22256|3574
1954|198|76448|75245
1954|1745|2377679|10934
1954|85|45492|9967
1954|1205|20338|6069
1954|195|31181|5605
1954|1010|49220|11271
1954|18346|392336|90526
