song_id,song_title,album_id,album_title,cover_art_url,performer_id,performer_name,performer_img_url,song_release_date,song_release_year,song_release_month,song_release_day,apple_music_player_url,producer_id
2823157,For Free #SpeakinInTongues,,,,677999,Jia_lostson,https://s3.amazonaws.com/filepicker-images-rapgenius/ukV5j8cpQx2NrfTW2ZaA_IMG_7908.JPG,2016-06-14,2016,6,14,https://genius.com/songs/2823157/apple_music_player,980303
3046,Look At Me Now,19231,F.A.M.E.,https://images.genius.com/f72e241a9ed4067a0f97014d542f613d.1000x1000x1.jpg,438,Chris Brown,https://images.genius.com/2965b4467bf13c3fcac1675fa595c580.472x472x1.png,2011-02-01,2011,2,1,https://genius.com/songs/3046/apple_music_player,12908
2461219,HOLD UP,150119,Lemonade,https://images.genius.com/33238a0dbe6470fde82c5fea51ff69e2.1000x1000x1.jpg,498,Beyoncé,https://images.genius.com/831f3296553e9e82930daeb16ae68d3c.750x750x1.jpg,2016-04-23,2016,4,23,https://genius.com/songs/2461219/apple_music_player,12908
2481759,Cold Water,471192,Major Lazer Essentials,https://images.genius.com/a7a6fb3bd9775d538f84076031a15ed8.500x500x1.jpg,665,Major Lazer,https://images.genius.com/3be154d067c5eb18ab2dc03654509abf.500x500x1.jpg,2016-07-22,2016,7,22,https://genius.com/songs/2481759/apple_music_player,12908
2461241,ALL NIGHT,150119,Lemonade,https://images.genius.com/33238a0dbe6470fde82c5fea51ff69e2.1000x1000x1.jpg,498,Beyoncé,https://images.genius.com/831f3296553e9e82930daeb16ae68d3c.750x750x1.jpg,2016-04-23,2016,4,23,https://genius.com/songs/2461241/apple_music_player,12908
715223,Lean On,121955,Peace Is the Mission,https://images.genius.com/62635e9bced3a1cb7a64da951a2e2981.1000x1000x1.jpg,665,Major Lazer,https://images.genius.com/3be154d067c5eb18ab2dc03654509abf.500x500x1.jpg,2015-02-17,2015,2,17,https://genius.com/songs/715223/apple_music_player,12908
3860353,Thunderclouds,502394,Mountains - EP,https://images.genius.com/7d1d091df1aa7d928d7822fd554060cd.1000x1000x1.jpg,1462360,LSD,https://images.genius.com/d51c2c9d5d9fde68597943cc8fcb6685.794x794x1.jpg,2018-08-09,2018,8,9,https://genius.com/songs/3860353/apple_music_player,12908
65806,Climax,17454,Looking 4 Myself,https://images.genius.com/60073ba861e143a9fde145c4f50aa292.600x600x1.jpg,132,Usher,https://images.genius.com/10b9145c6d957a2c28bea3dcabd0c471.1000x1000x1.jpg,2012-02-22,2012,2,22,https://genius.com/songs/65806/apple_music_player,12908
713548,Where Are Ü Now,120512,Skrillex and Diplo present Jack Ü,https://images.genius.com/5d3d6baa8157dc993f084c1fcd4ebdac.1000x1000x1.jpg,1695396,Jack Ü & Justin Bieber,https://assets.genius.com/images/default_avatar_300.png?1550608980,2015-02-27,2015,2,27,https://genius.com/songs/713548/apple_music_player,12908
3292023,Wish,400846,California - EP,https://images.genius.com/de0e20278c1caa8ab00ad4cabecc643d.939x939x1.jpg,12908,Diplo,https://images.genius.com/a5dfb8cc4e373238068b89a15b3194aa.1000x1000x1.jpg,2018-03-23,2018,3,23,https://genius.com/songs/3292023/apple_music_player,12908
