1070|1070|106379|26216
5898|1266|106406|
27626|31113|1064080|88392
1070|1070|106411|26216
11546|2318|106443|19327
699|699|1064494|
42536|42536|1064757|163685
27987|13257|106478|26238
23691|568|106479|26239
27511|1355|106485|326240
29978|16808|106492|25861
4736|4736|106496|15037
28628|10194|106501|
123|123|1065271|
123|45|106529|2878
27794|1581|1065402|165586
17746|19285|1065759|91916
2260|425|10659|917
2260|56|1066|7011
224|388|1066599|9728
2194|2|1067|4097
1070|1070|106724|327977
27869|16163|106769|16380
27869|16163|106775|16380
11546|820|106781|
33699|24214|106795|
33699|24214|106806|
33699|24214|106808|
33699|24214|106811|
848|848|106881|
12908|275474|1069219|221116
1070|1070|107036|26216
7561|315|1070505|7161
932957|115|1070846|1454
19824|32737|107095|25874
19829|197|1071|10664
27500|88749|107146|168256
24741|1317|107154|1882
31695|85|107161|25420
33494|85|107161|25420
112|425|10722|922
49829|396|107220|10387
27606|33840|107225|
70|45850|107251|347420
16678|605|107255|6946
217|605|107255|6946
1056|9795|107291|23003
42536|42536|1073177|163685
72|1421|107356|14126
27606|3095|107370|23656
1056|223|1073712|
73934|42|107384|
63770|16808|107415|461790
6708|232|10744|933
70|33988|107440|
7898|13|107453|3515
7161|2488|1074594|233843
82|148|1074785|6919
6708|232|10749|935
170|7869|1074900|218434
82|7869|1074900|218434
29978|939|107501|11922
1309939|403|107519|30099
158|403|107519|30099
82|232|10752|935
31947|29674|107521|133471
2260|3862|107524|955
82|232|10755|935
27794|1460|1075545|19418
6708|232|10756|935
2268|4667|107568|26398
82|350633|1075750|181410
6708|232|10758|935
82|232|10759|935
987335|16715|107598|24501
184|72|1076|14775
72|72|1076|14775
82|232|10760|935
31695|278|107607|20156
2194|33149|107653|26414
2260|18047|107655|34784
2260|3535|107663|15693
82|82|1076906|
699|699|1076921|32008
123|45|1077|2879
2524|354|10770|939
12908|665|1077133|22393
2260|6245|107738|364765
42536|42536|1077402|164240
17598|17598|1077407|33339
110|628|1077437|288833
4617|628|1077437|288833
1553|11346|107754|18504
27822|13|1077593|40406
27665|111|1077615|5186
2524|354|10777|939
12991|14889|107788|
2524|354|10779|939
27822|260|107806|220612
224|354|10781|941
23132|272|107829|26444
12908|1045708|107833|26445
112|1505|107840|6405
27606|34220|107857|
1070|34229|107862|
3264|745|107883|14393
27987|2074|107902|26813
1553|12404|107910|23112
385318|16026|1079447|16773
1056|56|108|7013
24741|250|108019|22706
6021|250|108019|22706
28628|28628|108034|26493
1553|3862|10806|955
5898|34313|108071|109431
23315|257|108073|11285
2260|3862|10808|955
1954|1|1081|1319
23315|257|108115|12861
28628|1809|108141|26524
28305|7031|1081665|125286
158|158|1082|2458
184|158|1082|2458
337|158|1082|2458
82|158|1082|2458
38886|1665|108240|
699|699|108252|26551
2726|223454|1082739|122403
72|72|1083|4342
224|2313|108338|
1056|3486|108340|26579
337|337|108347|9698
217|1858|108351|105234
70|70|1084|5643
224|2403|108405|26594
4617|16953|1084058|204314
31947|78|108436|26532
27606|460|108455|23611
15708|460|108458|23611
27606|460|108461|23611
15708|460|108462|23611
27606|460|108465|23611
15708|460|108469|23611
17746|460|108471|23611
15708|460|108474|23611
30206|34537|108492|26610
29935|21534|108517|
3264|20485|1085313|216637
29978|67|108536|11954
82|82|1085450|
23315|643|108547|25090
7161|643|108547|25090
72|643|108547|25090
699|699|1085574|
46085|8609|1085622|32559
22698|75|108602|23865
699|3|108605|23696
3264|869|1086247|6048
27611|29741|108671|
29978|2197|108718|452578
16678|1809|108756|14857
29978|12051|108774|13975
12991|520|108790|1335
12991|520|108791|1335
110|2831|108797|26686
123|2|1088|4069
184|2|1088|4069
224|521|1088090|7537
5898|88|108819|27057
72|72|108843|4347
82|3|1088529|
4709|22368|108854|26698
27765|22368|108869|26698
42536|42536|1088693|132858
5898|5898|1088800|122588
22698|22698|1088982|
2194|34735|108927|26707
224|34735|108929|26707
2194|34735|108939|26707
16678|2513|10900|978
4736|34757|109030|26717
82|2030|1090426|43412
27987|16424|109056|32020
82|16424|109056|32020
17102|17102|109085|42256
1553|1317|1091122|1880
4709|12270|109145|25794
385318|16026|1091475|289169
1555|2513|10915|979
4709|88|1092|8754
987335|14316|1092132|134102
39585|132|109237|6077
170|464|1092422|208674
29978|1073|109257|
29978|118|109259|24160
1056|5312|109260|2381
27794|20785|109264|17429
27794|20785|109266|17429
685|42|109275|15983
27606|21964|109277|334086
82|964|1092826|9986
112|334|109287|406045
34909|31237|109288|
42536|42536|1092919|164239
7573|388|109299|52401
112|334|109311|
699|334|109311|
34925|4979|109315|1987
14777|754|109338|26811
2260|25285|109342|21668
197708|21534|1093610|122237
29935|21534|1093610|122237
82|504|1093612|178004
70|25496|109371|21883
662|12504|109374|24284
699|699|1094178|
141265|21457|109428|26830
7856|8065|109438|23642
4709|12270|109458|25794
27765|7395|1094602|130949
7856|2374|109471|
27626|4171|1095048|231765
17746|78|109524|26532
13945|31009|109553|
10418|20314|109629|35314
2194|29379|109653|
27626|81117|1096547|130442
224|14272|109684|
4736|1809|109771|17973
123|108|1098|141
35149|35143|109815|26909
7573|388|109824|
33010|23552|109838|26918
70|35178|109860|26921
1529|1529|1098763|6620
158|745|109922|33502
39585|20485|1099528|288676
1056|3|109992|3025
158|1|11|360842
146|38|1100|4228
22698|35232|110021|28329
31695|78|110049|26532
2260|233|110054|409188
29978|460|110064|26952
224|224|1100793|3988
385318|16026|1100841|227804
82|440|1100859|125054
146|4|110089|
27869|19541|110112|17392
70|545|110114|22928
17102|16377|110120|
337|337|110146|42291
27486|2197|110165|452578
33494|147|1102|33273
73934|147|1102|33273
23315|2197|110224|26913
337|337|1102297|
27822|260|1102367|29034
7161|34107|1102533|50462
224|75463|110266|
1056|3646|110290|
27469|3646|110290|
3646|3646|110290|
4709|223|110315|
385318|16026|110316|16773
34340|853|11032|1010
27606|88|110322|27007
13046|6412|110325|30695
35355|16690|110341|38857
27258|14575|110347|25858
19829|35362|110369|
1553|853|11038|1013
16678|147|1104|4714
3264|4748|1104565|21570
3264|3905|11050|1018
32626|37288|1105395|
3264|3905|11054|1018
3264|3905|11055|1018
5898|35041|1105587|155265
3264|3905|11056|1018
3264|3905|11057|1019
29780|1450|110572|27074
33699|35439|110610|27051
27794|1460|110627|20513
27794|1167|1106289|251932
27794|1460|110634|20513
73934|244|1106511|8806
22698|22698|1106530|
123|974|1107|7242
1529|1240|1107145|
27635|12417|110760|16312
123|554|110781|29201
681077|554|110781|29201
5898|2578|110785|12108
123|974|1108|7236
7561|1557|110806|
24741|5931|1108167|160186
49829|396|110827|10393
5898|373060|1108362|148059
3264|2048|1108858|5532
197708|21534|1109295|122237
29935|21534|1109295|122237
7161|416|110962|2175
4617|2337|1109681|48434
10418|13860|110973|27117
509|45|110979|
1954|2|110983|24411
3264|7259|1109945|4625
9662|9662|111001|
7161|127|111010|9037
13046|21534|111055|20633
3264|2488|1110649|121836
39585|2488|1110649|121836
662|288|1111|1236
27259|1450|111154|27074
29780|1450|111159|27074
29780|1450|111160|27074
12908|350872|1111899|215719
7161|367297|1112014|272107
110|276|1112223|165125
383|383|111233|1905
4709|12270|111239|25794
10233|35688|111242|
123|35688|111242|
699|699|111261|6465
6021|1274|111263|27924
7573|11160|111277|189762
110|46|1113|9351
4617|46|1113|9351
27869|22187|111349|47668
29780|1450|111452|27074
12908|350872|1114565|215719
27474|2011|111458|27230
29780|1450|111460|27074
27474|730|111489|24893
72|72|1115|259784
2726|90980|1115287|240238
31695|2011|111539|27230
17746|50720|111555|
27869|19118|111575|
1555|1555|111658|20531
36352|64|11166|1048
1529|7672|111681|
27794|16259|111689|18852
31695|2011|111695|27230
33494|2011|111695|27230
27612|26377|111705|
10418|5797|111713|9260
2726|129717|1117182|128874
45255|23552|111722|26918
27606|20186|111736|357509
31695|2011|111773|27230
33494|2011|111773|27230
15870|16635|111783|
13585|88749|111795|168268
217|217|1118|2427
27472|35969|111812|
1553|12033|111824|25158
3264|64|11183|1052
27987|12033|111831|25158
2268|35984|111838|27284
36352|64|11186|1052
27486|13|111877|27904
39585|89|1118915|132689
577|103|1119|754
44575|1486|111915|
932957|13346|1119158|483705
2194|29802|111925|24531
7898|1424|111937|
6021|936|111940|4386
170|464|1119500|201083
72|72|1120|4352
21188|36057|112034|38345
2194|36055|112036|27304
15708|643|112037|25090
509|2313|112047|3510
27474|23335|112057|27310
112|45|112087|2904
123|45|112087|2904
1553|1553|1120917|6718
24741|491|112116|18649
491|491|112116|18649
21188|713|112129|27321
82|713|112129|27321
112|2122|1121369|132504
3264|745|1121750|
49698|49698|1121892|165274
29780|29780|1122269|35341
29978|85|112238|
27473|2011|112240|27230
3264|7418|1122435|121237
6708|1541|1122493|6148
2194|14148|112282|21763
491|14148|112282|21763
2268|36158|112285|27355
23315|13|112297|27358
12908|354689|1123321|191395
2260|147|1124|4712
36198|4168|112410|27314
1070|1070|1124229|
170|3929|11243|1059
2194|491|112433|
491|491|112433|
2524|6475|112442|6748
82|964|1124468|9986
662|179|112448|22467
16678|3933|11246|1062
21456|36231|112463|27393
337|337|112465|33886
27258|310|112467|11205
82|9248|112513|17820
17746|36258|112555|
28628|36263|112562|27408
662|1073|1125624|
28628|36263|112579|27408
27500|30548|112588|27413
699|699|1126432|6465
27794|1581|1126434|45826
2906|11434|1126875|118163
4709|147|1127|4712
72|147|1127|4712
7898|2060|112730|27429
112|354930|1127342|171081
44575|1486|112768|27434
29780|1450|112791|15814
24741|147|1128|4712
36352|554|112836|29201
2268|31985|1128634|27099
2260|202|112924|
31695|2011|112933|27230
33494|2011|112933|27230
27987|643|112950|25090
6021|643|112954|25090
10418|1339|112955|25090
27438|643|112956|25090
27500|36409|112960|27469
4617|643|112962|25090
27665|34|112965|
2268|758|112990|27312
32449|22609|113003|19175
572674|25157|113011|21559
27472|88|113020|27007
10418|6829|113026|20969
10418|6829|113028|20969
10418|6829|113030|20969
10418|6829|113031|20969
27794|1167|1130484|251932
2268|1183|113083|27809
28938|9217|1130878|259307
13585|13585|113105|27501
4736|12404|113108|12991
27794|36506|113118|27500
848|36506|113118|27500
13585|13585|113119|29223
1954|4171|1131425|231765
10418|699|113149|26551
699|699|113149|26551
4736|12404|113154|12991
4617|2337|1131673|48434
17102|2074|113188|125518
4736|12404|113190|353295
7898|13346|1131930|483705
17746|23371|113236|
27987|388|113243|13809
28628|18047|113247|
17746|36601|113259|27540
7570|1021|113261|5051
27606|36606|113269|27542
224|14272|113279|
337|13692|1134707|78037
5898|12417|113471|
23315|2269|113481|27577
27486|2269|113481|27577
23315|2269|113485|27577
27486|2269|113485|27577
24099|9476|1134862|7712
9476|9476|1134862|7712
23315|2269|113487|27577
23315|2269|113490|27577
27486|2269|113490|27577
2524|1014|113503|
7122|1014|113511|
22698|1|113518|40698
24741|1014|113519|
146|312|11353|1081
146|312|11354|1081
110|4612|113558|12353
112|4612|113558|12353
170|3947|11356|1082
4736|2506|113567|428870
170|3947|11357|1082
7856|5317|113582|27609
146|312|11359|1081
110|147|1136|4716
4617|147|1136|4716
681077|278|113621|20156
987335|12089|113633|18122
10418|5797|113643|
27606|34047|113649|27630
2194|5316|113661|2385
10418|2041|113668|
35355|36674|113677|
12991|1183|113685|13140
112|112|113700|18715
17102|17102|1137302|158208
1555|251|113743|243931
16678|3955|11376|1087
4617|1261|113764|17177
987335|12089|113770|27628
224|224|113783|13067
337|628|1137967|
2726|90980|1138225|240238
224|36837|113824|27686
1553|3955|11383|1091
27258|36848|113838|27700
27612|130|113898|40475
36862|130|113898|40475
27438|3955|11390|1091
27794|1167|1139320|422191
110|5|114|1598
4617|5|114|1598
27612|130|114010|
662|130|114010|
112|7814|1140241|6363
7561|7814|1140241|6363
7856|3955|11407|1095
7856|3955|11408|1095
217|2747|1140848|3624
2194|3955|11412|1095
10418|3955|11414|1095
2194|3955|11415|1095
7856|3955|11418|1095
27606|554|114182|24769
32449|36960|114190|27758
110|147|1142|
1056|3955|11420|1095
123|123|114235|
2194|3955|11424|1095
21188|1981|1142456|122608
3608|3968|11428|1098
112|1505|1142841|6405
27611|758|114300|27312
30206|14666|114305|
27258|14782|114312|
112|816|1143553|6495
7561|816|1143553|6495
21188|1981|1143694|122608
27259|1981|1143694|122608
112|334|114429|406045
112|334|114436|406045
36862|310|114444|
2268|1183|114489|27809
32449|1183|114495|27809
1954|455|114502|25202
32449|1183|114503|27809
27259|1183|114506|27809
4736|1183|114528|27809
30206|14668|114532|27819
32449|1183|114551|27809
32449|1183|114553|27809
43421|1183|114555|27809
27987|1183|114564|27809
932957|379|1146038|10122
22698|1665|114627|16280
11546|22518|114662|27549
2726|835|114677|21266
987335|16715|114683|18390
3264|2122|1146838|133377
39585|2122|1146838|133377
987335|16715|114684|18390
2268|257|114698|27856
27259|1818|114701|
44575|1486|114738|24251
27635|22364|114761|27865
27635|22364|114775|
27626|1186|114822|20216
27626|1186|114824|20216
27626|1186|114825|20216
37215|1186|114825|20216
27626|1186|114827|20216
27626|1186|114829|20216
27626|1186|114832|20216
184|79|114851|
7122|79|114851|
27869|81009|114863|121874
37246|167|114885|27895
7161|72|1149|4343
72|72|1149|4343
3264|2122|1149243|133377
27626|17764|114930|24465
3264|2122|1149520|133374
28628|32579|115084|27920
28628|32579|115098|27920
82|22|1151|7216
170|464|1151147|208674
28628|32579|115160|27920
28938|105|1151693|
28628|32579|115182|27920
27259|37290|115185|27926
37762|3978|11521|1110
2194|13291|1152185|18514
37762|3978|11522|1110
82|3978|11522|1110
2268|257|115236|27856
7898|3978|11524|1110
23315|257|115244|27856
3264|362|115245|27929
2194|13291|1152457|18514
23315|257|115247|27856
27486|257|115247|27856
3608|3978|11527|1110
23315|257|115270|27856
27486|257|115270|27856
7898|3978|11529|1110
27626|17764|115306|24465
27626|17764|115310|24465
27626|17764|115318|24465
3608|2048|115321|
27626|17764|115324|24465
27626|17764|115334|10922
27626|17764|115344|152222
5898|4|1154|11095
5898|759|115400|6234
2906|2906|115406|27957
