album_id,album_title,cover_art_url,album_release_year,album_release_month,album_release_day
27074,Just Re'd Up 2 ,https://images.genius.com/4f22072ae134f53926f9d67d51dfb5ce.500x500x1.jpg,2013,None,None
463588,Ella Mai ,https://images.genius.com/45278379d649f1c5d9d24917294b4f6d.1000x1000x1.png,2018,10,12
91481,Starr,https://images.genius.com/afd9e2d6ff56ef83bc10765790f483b4.450x447x1.jpg,2015,None,None
61292,My Krazy Life,https://images.genius.com/ba2a73211e21ff3e11eba91f3f156e9d.1000x1000x1.jpg,2014,3,18
144104,Time - EP,https://images.genius.com/1dca18763e3228d1c269caf79a0a9307.500x500x1.jpg,2016,2,15
303812,Change - EP,https://images.genius.com/7b1777db0bb6806329d828109fa8c59e.1000x1000x1.jpg,2016,11,18
353951,Beach House 3,https://images.genius.com/1fdfa49fc208be583d605729c18a4795.1000x1000x1.jpg,2017,10,27
144104,Time - EP,https://images.genius.com/1dca18763e3228d1c269caf79a0a9307.500x500x1.jpg,2016,2,15
11413,From The Westside, With Love II,https://images.genius.com/ce6be6bec853cba95c52227d4820f341.320x320x1.jpg,2011,None,None
368797,The World Is Yours,https://images.genius.com/32e4866c0ac32e344c406d99048f2e3f.1000x1000x1.jpg,2018,3,30
27074,Just Re'd Up 2 ,https://images.genius.com/4f22072ae134f53926f9d67d51dfb5ce.500x500x1.jpg,2013,None,None
118585,Fan of a Fan: The Album,https://images.genius.com/504d776e9fbb357aff690d7231ed8382.1000x1000x1.jpg,2015,2,20
43350,Conflicts of My Soul: The 416 Story,https://images.genius.com/f7143bfe5aac027c2a2e655b51b7f950.600x600x1.jpg,2013,8,26
346573,Issa Album,https://images.genius.com/ce5a634ef7f4d26a18d7cf585719cff2.1000x1000x1.jpg,2017,7,7
61292,My Krazy Life,https://images.genius.com/ba2a73211e21ff3e11eba91f3f156e9d.1000x1000x1.jpg,2014,3,18
,,,,,
,,,,,
35341,Ketchup,https://images.genius.com/9e30f4fb51f7eeb6955c947d84191d6b.900x900x1.jpg,2013,6,3
29201,Hotel California,https://images.genius.com/a501663aebbea0f7f4915a62e3080585.640x640x1.jpg,2013,1,1
11656,Just Re’d Up,https://images.genius.com/0234c65f6d6514702072da47412b8cc3.500x500x1.jpg,2011,None,None
,,,,,
74606,Beach House EP,https://images.genius.com/41775710ce877114d676a80aa7953524.600x600x1.jpg,2014,1,21
14119,Careless World: Rise Of The Last King,https://images.genius.com/2dca83084d5e4c2a69a47aa9e26253f6.1000x1000x1.jpg,2012,2,21
111458,M.I.L.A. - EP,https://images.genius.com/8c9506577d3d437480dba0829c9ec05b.1000x1000x1.jpg,2014,10,14
460804,Caution,https://images.genius.com/c875d08f7a5521599cadf9c7f8416d80.1000x1000x1.jpg,2018,11,16
,,,,,
