song_id|song_title|album_id|album_title|cover_art_url|performer_id|performer_name|performer_img_url|release_date|release_year|release_month|release_day|apple_music_player_url|producer_id
2862226|We Could Be Free|110070|The Autobiography|https://images.genius.com/9126a573f5ebd629f957cdb2be51ead4.630x630x1.jpg|18814|Vic Mensa|https://images.genius.com/39fa1d8c6bbaf75cafa214d968dbe38d.650x430x1.jpg|2017-07-28|2017|7|28|https://genius.com/songs/2862226/apple_music_player|33494
70012|Love This Life|25420|Trouble Man: Heavy Is the Head|https://images.genius.com/6c270013a37f81fa5c7f0606f8824d12.300x300x1.png|85|T.I.|https://images.genius.com/68262ccdcbffb87427d31b0d6085c2e3.400x400x1.jpg|2012-12-18|2012|12|18|https://genius.com/songs/70012/apple_music_player|33494
2862212|Rollin' Like a Stoner|110070|The Autobiography|https://images.genius.com/9126a573f5ebd629f957cdb2be51ead4.630x630x1.jpg|18814|Vic Mensa|https://images.genius.com/39fa1d8c6bbaf75cafa214d968dbe38d.650x430x1.jpg|2017-06-08|2017|6|8|https://genius.com/songs/2862212/apple_music_player|33494
720797|Beast Mode|17295|Ludaversal|https://images.genius.com/ac0e327179c993d15e7fd264b382b18d.500x500x1.jpg|111|Ludacris|https://images.genius.com/d211edacb8de02968540124c6801063d.1000x1000x1.jpg|2015-03-31|2015|3|31|https://genius.com/songs/720797/apple_music_player|33494
2486871|I Got A Question|127819|Still Brazy|https://images.genius.com/61ec7386b0b8decc595f9278be9606da.1000x1000x1.jpg|1450|YG|https://images.genius.com/f57b70a21f00871254b1e65b69389543.1000x1000x1.jpg|2016-06-14|2016|6|14|https://genius.com/songs/2486871/apple_music_player|33494
44989|Dope Boys|9857|LAX|https://images.genius.com/bba1920bee43a618432ce43748293ec6.1000x1000x1.jpg|42|The Game|https://images.genius.com/a8c2dd25f080304a244e8173768e64b5.471x471x1.jpg|2008-06-24|2008|6|24|https://genius.com/songs/44989/apple_music_player|33494
336341|I Don't Care|56768|My Own Lane|https://images.genius.com/7400209c296da0734e3e84e7cc488887.640x640x1.jpg|1631|Kid Ink|https://images.genius.com/21bdd915768bba8a4230188219c45f1d.630x630x1.jpg|2014-01-07|2014|1|7|https://genius.com/songs/336341/apple_music_player|33494
3106705|Same Shit|386963|Heartbreak On a Full Moon Deluxe Edition: Cuffing Season - 12 Days Of Christmas|https://images.genius.com/cb30109b145ff6b491d5bfb9bff0f725.600x600x1.jpg|438|Chris Brown|https://images.genius.com/2965b4467bf13c3fcac1675fa595c580.472x472x1.png|2017-12-13|2017|12|13|https://genius.com/songs/3106705/apple_music_player|33494
83024|Atomic Misphilosophy||||147|Lupe Fiasco|https://images.genius.com/b67b7f5bfbd7eb8c5c334fa8b05a2432.400x400x1.jpg|2015-03-12|2015|3|12|https://genius.com/songs/83024/apple_music_player|33494
54100|Hello|9859|The R.E.D. Album|https://images.genius.com/5f5301fa46a1afd76d0d034e80d23434.1000x1000x1.jpg|42|The Game|https://images.genius.com/a8c2dd25f080304a244e8173768e64b5.471x471x1.jpg|2011-08-19|2011|8|19|https://genius.com/songs/54100/apple_music_player|33494
2486906|She Wish She Was|127819|Still Brazy|https://images.genius.com/61ec7386b0b8decc595f9278be9606da.1000x1000x1.jpg|1450|YG|https://images.genius.com/f57b70a21f00871254b1e65b69389543.1000x1000x1.jpg|2016-06-14|2016|6|14|https://genius.com/songs/2486906/apple_music_player|33494
2844443|All Falls Down|162316|Winter's Diary 4|https://images.genius.com/b60a95b827ec8bf5977785b1d47ad036.1000x1000x1.jpg|20064|Tink|https://images.genius.com/289461b429caa9a814025ecb9e50a968.600x600x1.jpg|2016-08-25|2016|8|25|https://genius.com/songs/2844443/apple_music_player|33494
85768|I'm From Texas|20982|Tha Blackprint|https://images.genius.com/1f6a032c53bbaf48538cf33b2b479843.450x450x1.jpg|1075|Trae tha Truth|https://images.genius.com/5619f407149605bd3b3845d41399afc8.1000x1000x1.jpg|2012-08-29|2012|8|29|https://genius.com/songs/85768/apple_music_player|33494
191367|Blessings|45726|Crenshaw|https://images.genius.com/14d87b5a1274d9c46cdbcf986dc89810.500x500x1.jpg|1263|Nipsey Hussle|https://images.genius.com/58d10de4f7f958180d41f8eb65bcb33e.412x412x1.jpg|2013-10-08|2013|10|8|https://genius.com/songs/191367/apple_music_player|33494
659767|Overtime|116192|Mailbox Money|https://images.genius.com/0712f4a478660ce3f9a154fa826f0b14.500x500x1.jpg|1263|Nipsey Hussle|https://images.genius.com/58d10de4f7f958180d41f8eb65bcb33e.412x412x1.jpg|2014-12-31|2014|12|31|https://genius.com/songs/659767/apple_music_player|33494
3155970|Memories on 47th St.|110070|The Autobiography|https://images.genius.com/9126a573f5ebd629f957cdb2be51ead4.630x630x1.jpg|18814|Vic Mensa|https://images.genius.com/39fa1d8c6bbaf75cafa214d968dbe38d.650x430x1.jpg|2017-07-28|2017|7|28|https://genius.com/songs/3155970/apple_music_player|33494
3292|I'm The King|9859|The R.E.D. Album|https://images.genius.com/5f5301fa46a1afd76d0d034e80d23434.1000x1000x1.jpg|42|The Game|https://images.genius.com/a8c2dd25f080304a244e8173768e64b5.471x471x1.jpg|2011-01-10|2011|1|10|https://genius.com/songs/3292/apple_music_player|33494
107161|The Way We Ride|25420|Trouble Man: Heavy Is the Head|https://images.genius.com/6c270013a37f81fa5c7f0606f8824d12.300x300x1.png|85|T.I.|https://images.genius.com/68262ccdcbffb87427d31b0d6085c2e3.400x400x1.jpg|2012-12-18|2012|12|18|https://genius.com/songs/107161/apple_music_player|33494
3911|White Soft Porn|10827|Purp & Patron: The Hangover|https://images.genius.com/9cb20d1b358d4aa81552492ba838d34f.750x750x1.jpg|42|The Game|https://images.genius.com/a8c2dd25f080304a244e8173768e64b5.471x471x1.jpg|2011-01-31|2011|1|31|https://genius.com/songs/3911/apple_music_player|33494
3155972|Gorgeous|110070|The Autobiography|https://images.genius.com/9126a573f5ebd629f957cdb2be51ead4.630x630x1.jpg|18814|Vic Mensa|https://images.genius.com/39fa1d8c6bbaf75cafa214d968dbe38d.650x430x1.jpg|2017-07-28|2017|7|28|https://genius.com/songs/3155972/apple_music_player|33494
112933|These Days|27230|Life Changes |https://images.genius.com/7676a7a556d8afeb36851a1fc1b85a3e.500x500x1.jpg|2011|Casey Veggies|https://images.genius.com/32b2573b26965a28ec11e81e389c7812.664x664x1.jpg|||||https://genius.com/songs/112933/apple_music_player|33494
2083|G.R.I.N.D||||453|Asher Roth|https://images.genius.com/d2428ce0d129ae1116dae83c31fd96ce.800x450x1.jpg|2010-07-26|2010|7|26|https://genius.com/songs/2083/apple_music_player|33494
239258|Come Over|45726|Crenshaw|https://images.genius.com/14d87b5a1274d9c46cdbcf986dc89810.500x500x1.jpg|1263|Nipsey Hussle|https://images.genius.com/58d10de4f7f958180d41f8eb65bcb33e.412x412x1.jpg|2013-10-08|2013|10|8|https://genius.com/songs/239258/apple_music_player|33494
606944|50 Niggaz|116192|Mailbox Money|https://images.genius.com/0712f4a478660ce3f9a154fa826f0b14.500x500x1.jpg|1263|Nipsey Hussle|https://images.genius.com/58d10de4f7f958180d41f8eb65bcb33e.412x412x1.jpg|2014-12-04|2014|12|4|https://genius.com/songs/606944/apple_music_player|33494
2688514|Don’t Know Me|157506|No Hard Feelings |https://images.genius.com/48370436546c47d778a4b47c29885735.1000x1000x1.jpg|41226|Dreezy|https://images.genius.com/8885c5159d366ce8618f580d81a5cfba.736x736x1.jpg|2016-07-15|2016|7|15|https://genius.com/songs/2688514/apple_music_player|33494
1790627|Stay Loyal|116192|Mailbox Money|https://images.genius.com/0712f4a478660ce3f9a154fa826f0b14.500x500x1.jpg|1263|Nipsey Hussle|https://images.genius.com/58d10de4f7f958180d41f8eb65bcb33e.412x412x1.jpg|2014-12-31|2014|12|31|https://genius.com/songs/1790627/apple_music_player|33494
87817|Napalm|20780|Napalm|https://images.genius.com/727e047579481405310e18c83d10416c.1000x1000x1.jpg|291|Xzibit|https://images.genius.com/fce1e2b08952b1596484d7ea9ce00db2.1000x1000x1.jpg|2012-10-05|2012|10|5|https://genius.com/songs/87817/apple_music_player|33494
2482714|Status Symbol 2|163823|Slauson Boy 2|https://images.genius.com/9016be3fd695466ba15ec387744a2cef.600x600x1.jpg|1263|Nipsey Hussle|https://images.genius.com/58d10de4f7f958180d41f8eb65bcb33e.412x412x1.jpg|2016-05-30|2016|5|30|https://genius.com/songs/2482714/apple_music_player|33494
205933|Change Nothing|45726|Crenshaw|https://images.genius.com/14d87b5a1274d9c46cdbcf986dc89810.500x500x1.jpg|1263|Nipsey Hussle|https://images.genius.com/58d10de4f7f958180d41f8eb65bcb33e.412x412x1.jpg|2013-10-08|2013|10|8|https://genius.com/songs/205933/apple_music_player|33494
111773|Take My Life|27230|Life Changes |https://images.genius.com/7676a7a556d8afeb36851a1fc1b85a3e.500x500x1.jpg|2011|Casey Veggies|https://images.genius.com/32b2573b26965a28ec11e81e389c7812.664x664x1.jpg|||||https://genius.com/songs/111773/apple_music_player|33494
