song_id|song_title|album_id|album_title|cover_art_url|performer_id|performer_name|performer_img_url|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url|producer_id
131845|Blurred Lines|36312|Blurred Lines|https://images.genius.com/97c6266cbd86f6ee16cbbeb3fab13163.1000x1000x1.jpg|459|Robin Thicke|https://images.genius.com/8da4bca82ee0b134b40480f87921716a.400x400x1.jpg|2013-03-26|2013|3|26|https://genius.com/songs/131845/apple_music_player|110
139968|Get Lucky|31784|Random Access Memories|https://images.genius.com/c8bdaf910f8c7834c7d9b14235783423.1000x1000x1.jpg|13585|Daft Punk|https://images.genius.com/a508888fd6a96cadcf835ecf95b1c1ae.1000x1000x1.jpg|2013-04-19|2013|4|19|https://genius.com/songs/139968/apple_music_player|110
2992529|Havana|380861|Camila|https://images.genius.com/6734d5f2d0c973dce60943e2a00a7713.1000x1000x1.jpg|609667|Camila Cabello|https://images.genius.com/09f01944ab4a4b2c64211c09ceee8bf0.400x400x1.jpg|2017-08-03|2017|8|3|https://genius.com/songs/2992529/apple_music_player|110
722278|Alright|120991|To Pimp a Butterfly|https://images.genius.com/f3e9dc7d6cadfd0202e37cde73e0022b.640x640x1.jpg|1421|Kendrick Lamar|https://images.genius.com/25d8a9c93ab97e9e6d5d1d9d36e64a53.1000x1000x1.jpg|2015-03-15|2015|3|15|https://genius.com/songs/722278/apple_music_player|110
3120234|Feels|344158|Funk Wav Bounces Vol. 1|https://images.genius.com/1e8c29970fb0ccef810d23bbee92dd24.1000x1000x1.jpg|2069|Calvin Harris|https://images.genius.com/bfab849da6a5a47fc8cc31a7f3f7fe4c.722x722x1.jpg|2017-06-15|2017|6|15|https://genius.com/songs/3120234/apple_music_player|110
3786530|APESHIT|438392|EVERYTHING IS LOVE|https://images.genius.com/507b4473d2cfdcd806728a8c72c63dff.1000x1000x1.jpg|1408735|THE CARTERS|https://images.genius.com/9e017c01e5739d478251525459ec1035.400x400x1.jpg|2018-06-16|2018|6|16|https://genius.com/songs/3786530/apple_music_player|110
154031|Happy|84179|G I R L|https://images.genius.com/6c57278c7c492abc7afe7c66a11e432f.1000x1000x1.jpg|110|Pharrell Williams|https://images.genius.com/aa964e94a21e7b893801ed3a2bd389b8.1000x1000x1.jpg|2013-11-21|2013|11|21|https://genius.com/songs/154031/apple_music_player|110
433098|About The Money|108787|Paperwork: The Motion Picture|https://images.genius.com/0aedeee6f38d44bf87bbee70cb36cca3.640x640x1.jpg|85|T.I.|https://images.genius.com/68262ccdcbffb87427d31b0d6085c2e3.400x400x1.jpg|2014-06-03|2014|6|3|https://genius.com/songs/433098/apple_music_player|110
133410|IFHY|18842|Wolf|https://images.genius.com/dde81a162bfe7b81092c8630cdf16d70.1000x1000x1.jpg|685|Tyler, The Creator|https://images.genius.com/e6a6e6183c7a5a6de8316be42a2b63ee.1000x1000x1.jpg|2013-03-29|2013|3|29|https://genius.com/songs/133410/apple_music_player|110
3298826|Lemon|378899|NO_ONE EVER REALLY DIES|https://images.genius.com/6f2f710421e373291558e818fbd990cc.1000x1000x1.jpg|1254058|N.E.R.D & Rihanna|https://images.genius.com/f4ad5ee0cfb044f26ba35da4c72f4904.667x667x1.jpg|2017-11-01|2017|11|1|https://genius.com/songs/3298826/apple_music_player|110
3383633|Stir Fry|369295|Culture II |https://images.genius.com/895c52591bf983ebe6e8821f23e4642e.999x999x1.jpg|44080|Migos|https://images.genius.com/f9c991a8f021b26424a0ce9efa8ccee3.1000x1000x1.jpg|2017-12-20|2017|12|20|https://genius.com/songs/3383633/apple_music_player|110
