song_id,song_title,album_id,album_title,cover_art_url,performer_id,performer_name,performer_img_url,song_release_date,song_release_year,song_release_month,song_release_day,apple_music_player_url,producer_id
2845980,Bad and Boujee,168545,Culture,https://images.genius.com/73bac66d60e3a2fad0135f4dd359d2ee.1000x1000x1.jpg,44080,Migos,https://images.genius.com/f9c991a8f021b26424a0ce9efa8ccee3.1000x1000x1.jpg,2016-08-27,2016,8,27,https://genius.com/songs/2845980/apple_music_player,33010
2989266,Mask Off,330482,FUTURE,https://images.genius.com/017aebcbc814b4a237d11e0bf31c7395.1000x1000x1.jpg,2197,Future,https://images.genius.com/d3c864e3e8edaccf25a66ba49790f4d0.300x300x1.jpg,2017-02-17,2017,2,17,https://genius.com/songs/2989266/apple_music_player,33010
2412669,Father Stretch My Hands, Pt. 1,120604,The Life of Pablo,https://images.genius.com/389e5fd1eff885b2e7b62060869945cc.1000x1000x1.jpg,72,Kanye West,https://images.genius.com/3a5e35c68e9ed7bf9a2a63bfa51b261e.675x675x1.jpg,2016-02-14,2016,2,14,https://genius.com/songs/2412669/apple_music_player,33010
2865735,Congratulations,160467,Stoney,https://images.genius.com/0ae927fba5115df36264c55411711d51.1000x1000x1.jpg,326362,Post Malone,https://images.genius.com/1e15cfa301c4b7ec87652a5e77a6a8ba.1000x1000x1.jpg,2016-11-04,2016,11,4,https://genius.com/songs/2865735/apple_music_player,33010
2311373,Jumpman,131405,What a Time to Be Alive ,https://images.genius.com/856d23cafd5a7afd935b2dba87c3140f.1000x1000x1.jpg,568186,Drake & Future,https://images.genius.com/b033687222fde407fb97ca135c4192e1.452x452x1.jpg,2015-09-20,2015,9,20,https://genius.com/songs/2311373/apple_music_player,33010
2463387,Child's Play,132506,Views,https://images.genius.com/6f4b9c41ccb18485cccd6aa364ccc3b8.1000x1000x1.jpg,130,Drake,https://images.genius.com/d88b9e6b78704998334786ea8fef35b8.1000x1000x1.jpg,2016-04-29,2016,4,29,https://genius.com/songs/2463387/apple_music_player,33010
3138854,Bank Account,346573,Issa Album,https://images.genius.com/ce5a634ef7f4d26a18d7cf585719cff2.1000x1000x1.jpg,430404,21 Savage,https://images.genius.com/61851ff277a0d0f01de175ee8e8cabf9.804x804x1.jpg,2017-07-07,2017,7,7,https://genius.com/songs/3138854/apple_music_player,33010
2820703,X,159573,Savage Mode,https://images.genius.com/74fd790126e1e11b02aa8a560e195859.1000x1000x1.jpg,980465,21 Savage & Metro Boomin,https://images.genius.com/d80415ba54e748cced97ffd872f1a482.630x630x1.jpg,2016-07-15,2016,7,15,https://genius.com/songs/2820703/apple_music_player,33010
2939983,Tunnel Vision,336931,Painting Pictures,https://images.genius.com/363d3bd1269fd81f992057289f62a485.1000x1000x1.jpg,162126,Kodak Black,https://images.genius.com/85f538a44febd6cf0a31867a37173978.432x432x1.jpg,2017-02-16,2017,2,16,https://genius.com/songs/2939983/apple_music_player,33010
2820812,No Heart,159573,Savage Mode,https://images.genius.com/74fd790126e1e11b02aa8a560e195859.1000x1000x1.jpg,980465,21 Savage & Metro Boomin,https://images.genius.com/d80415ba54e748cced97ffd872f1a482.630x630x1.jpg,2016-07-15,2016,7,15,https://genius.com/songs/2820812/apple_music_player,33010
