performer_id|performer_name|performer_img_url
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
1938|Hocus Pocus|https://s3.amazonaws.com/rapgenius/hp2.jpg
1938|Hocus Pocus|https://s3.amazonaws.com/rapgenius/hp2.jpg
1051430|J. Period & Stro Elliot|https://assets.genius.com/images/default_avatar_300.png?1550796438
1021|Phonte|https://s3.amazonaws.com/rapgenius/phonte.jpg
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
977522|Phonte and Eric Roberson|https://images.genius.com/c4becc0ff0dd6f976c2c675202d99ed9.715x476x1.jpg
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
11771|Mr. J. Medeiros|https://images.genius.com/18dd51e46fd63fd78bfa9ca4da0f3f37.498x498x1.jpg
11771|Mr. J. Medeiros|https://images.genius.com/18dd51e46fd63fd78bfa9ca4da0f3f37.498x498x1.jpg
1938|Hocus Pocus|https://s3.amazonaws.com/rapgenius/hp2.jpg
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
6722|J. Period|https://s3.amazonaws.com/rapgenius/5031110_300.jpg
1938|Hocus Pocus|https://s3.amazonaws.com/rapgenius/hp2.jpg
1938|Hocus Pocus|https://s3.amazonaws.com/rapgenius/hp2.jpg
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
40232|Headnodic|https://assets.genius.com/images/default_avatar_300.png?1550698131
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
5307|Wrekonize|https://images.genius.com/c714b196bcc8378c9e57d2328f2b237d.1000x1000x1.jpg
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
11771|Mr. J. Medeiros|https://images.genius.com/18dd51e46fd63fd78bfa9ca4da0f3f37.498x498x1.jpg
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
11771|Mr. J. Medeiros|https://images.genius.com/18dd51e46fd63fd78bfa9ca4da0f3f37.498x498x1.jpg
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
1329302|Strictly DT|https://images.genius.com/37ea96aa3f1a8a307576cd82a86cd1d4.1000x1000x1.jpg
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
9149|Ohmega Watts|https://images.genius.com/66108804ca42886b55cd02a9bf56cb41.499x499x1.jpg
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
14832|¡MAYDAY!|https://s3.amazonaws.com/rapgenius/Mayday-Book-hhdx.jpg
9476|The Procussions|https://s3.amazonaws.com/rapgenius/4Qh69jJ.png
