album_id,album_title,cover_art_url,album_release_year,album_release_month,album_release_day
361286,Freudian,https://images.genius.com/915b85e380cfb197d4f530f56b9965c7.760x760x1.jpg,2017,8,25
337082,DAMN.,https://images.genius.com/d25e7043f51c2de6acaf6c39caa60da2.1000x1000x1.jpg,2017,4,14
313593,Get You - Single,https://images.genius.com/08b1e4f8c077d6173599db485c2d6dea.1000x1000x1.jpg,2016,10,21
363114,Black Panther: The Album (Music from and Inspired By),https://images.genius.com/b0ef6cfffeb8c493ca2344f8358e741a.960x960x1.jpg,2018,2,9
362481,Isolation,https://images.genius.com/9e44b8e2ef79be2540acda8d1efae7f4.1000x1000x1.jpg,2018,4,6
328570,Doris,https://images.genius.com/4ffe0cff138a9901c8034b4cf5a92b79.630x630x1.jpg,2013,8,20
140696,The Healing Component,https://images.genius.com/88b47731a4a7dbb6863e5f69187873c6.1000x1000x1.jpg,2016,9,23
152694,IV,https://images.genius.com/a131544b93fcb2c823503e573ecaae56.1000x1000x1.jpg,2016,None,None
152694,IV,https://images.genius.com/a131544b93fcb2c823503e573ecaae56.1000x1000x1.jpg,2016,None,None
119239,Por Vida,https://images.genius.com/0c1f0528a82cdcd49c11557434cbb0e7.1000x1000x1.jpg,2015,2,4
30206,Old ,https://images.genius.com/f6aee4654acc61ac2fd098ed1e663aa9.1000x1000x1.jpg,2013,10,8
,,,,,
134215,Pilgrim's Paradise,https://images.genius.com/a81ad48f06ac2e08fd25c1c00ac20064.500x500x1.jpg,2015,11,12
341712,Neva Left,https://images.genius.com/60bf707949edab977c5ad8da61ef82a2.1000x1000x1.jpg,2017,5,19
120026,Sour Soul,https://images.genius.com/9dbadc93906490dd9a4953991e999a7a.1000x1000x1.jpg,2015,2,24
334545,You Only Live 2wice,https://images.genius.com/b035b57e700c09b20ddf97152175f791.1000x1000x1.jpg,2017,3,31
120026,Sour Soul,https://images.genius.com/9dbadc93906490dd9a4953991e999a7a.1000x1000x1.jpg,2015,2,24
38013,The Man With the Iron Fists (Original Motion Picture Soundtrack),https://images.genius.com/1099602f270ab30b875aaefd31405473.608x608x1.jpg,2012,10,22
120026,Sour Soul,https://images.genius.com/9dbadc93906490dd9a4953991e999a7a.1000x1000x1.jpg,2015,2,24
120026,Sour Soul,https://images.genius.com/9dbadc93906490dd9a4953991e999a7a.1000x1000x1.jpg,2015,2,24
152694,IV,https://images.genius.com/a131544b93fcb2c823503e573ecaae56.1000x1000x1.jpg,2016,None,None
148586,99.9%,https://images.genius.com/0db0976d753478aafcedc17e8c131bf1.1000x1000x1.jpg,2016,5,6
,,,,,
120026,Sour Soul,https://images.genius.com/9dbadc93906490dd9a4953991e999a7a.1000x1000x1.jpg,2015,2,24
303852,Fireplace:TheNotTheOtherSide,https://images.genius.com/52d093aca81d17e7db19ccd5bb842866.450x449x1.jpg,2016,12,9
468895,Pieces of a Man,https://images.genius.com/ffa693089db79303210c7cc706f66b27.960x960x1.jpg,2018,10,26
41854,Key to the Kuffs (Butter Edition),https://images.genius.com/2b82c5344313279248e5d58aa0c77984.1000x1000x1.jpg,2013,None,None
120026,Sour Soul,https://images.genius.com/9dbadc93906490dd9a4953991e999a7a.1000x1000x1.jpg,2015,2,24
,,,,,
148586,99.9%,https://images.genius.com/0db0976d753478aafcedc17e8c131bf1.1000x1000x1.jpg,2016,5,6
120026,Sour Soul,https://images.genius.com/9dbadc93906490dd9a4953991e999a7a.1000x1000x1.jpg,2015,2,24
468895,Pieces of a Man,https://images.genius.com/ffa693089db79303210c7cc706f66b27.960x960x1.jpg,2018,10,26
229557,Strength of a Woman,https://images.genius.com/3e2a60c87aa5d5757f36dcb523f6eef1.600x600x1.jpg,2017,4,28
161368,D.T.S.N.T. EP ,https://images.genius.com/2538ea5eecbf26e55de88d750abc21b5.1000x1000x1.jpg,2016,None,None
464959,Tried - Single,https://images.genius.com/1ee5e9fb77234a2ece9ba4d11c6c0e8e.640x640x1.jpg,,,
120026,Sour Soul,https://images.genius.com/9dbadc93906490dd9a4953991e999a7a.1000x1000x1.jpg,2015,2,24
152694,IV,https://images.genius.com/a131544b93fcb2c823503e573ecaae56.1000x1000x1.jpg,2016,None,None
152694,IV,https://images.genius.com/a131544b93fcb2c823503e573ecaae56.1000x1000x1.jpg,2016,None,None
,,,,,
38013,The Man With the Iron Fists (Original Motion Picture Soundtrack),https://images.genius.com/1099602f270ab30b875aaefd31405473.608x608x1.jpg,2012,10,22
120026,Sour Soul,https://images.genius.com/9dbadc93906490dd9a4953991e999a7a.1000x1000x1.jpg,2015,2,24
474714,Brainfeeder X,https://images.genius.com/68757b2ccdc37567f49b91e31efa2e6c.1000x1000x1.jpg,2018,11,16
120026,Sour Soul,https://images.genius.com/9dbadc93906490dd9a4953991e999a7a.1000x1000x1.jpg,2015,2,24
152694,IV,https://images.genius.com/a131544b93fcb2c823503e573ecaae56.1000x1000x1.jpg,2016,None,None
76580,III,https://images.genius.com/e685a2845db5e08cdf4a005d5f9b3143.1000x1000x1.jpg,2014,None,None
152694,IV,https://images.genius.com/a131544b93fcb2c823503e573ecaae56.1000x1000x1.jpg,2016,None,None
,,,,,
152694,IV,https://images.genius.com/a131544b93fcb2c823503e573ecaae56.1000x1000x1.jpg,2016,None,None
76580,III,https://images.genius.com/e685a2845db5e08cdf4a005d5f9b3143.1000x1000x1.jpg,2014,None,None
313511,Stillness In Wonderland,https://images.genius.com/95fb9527568cc8a32ce7f6765fcddc17.600x600x1.png,2016,12,16
120026,Sour Soul,https://images.genius.com/9dbadc93906490dd9a4953991e999a7a.1000x1000x1.jpg,2015,2,24
152694,IV,https://images.genius.com/a131544b93fcb2c823503e573ecaae56.1000x1000x1.jpg,2016,None,None
120026,Sour Soul,https://images.genius.com/9dbadc93906490dd9a4953991e999a7a.1000x1000x1.jpg,2015,2,24
49935,BBNG,https://images.genius.com/71814udnb2qv051nzbr63uqtc.800x800x1.png,2011,None,None
152694,IV,https://images.genius.com/a131544b93fcb2c823503e573ecaae56.1000x1000x1.jpg,2016,None,None
76580,III,https://images.genius.com/e685a2845db5e08cdf4a005d5f9b3143.1000x1000x1.jpg,2014,None,None
346750,Late Night Tales: BADBADNOTGOOD,https://images.genius.com/c90522860c2552284bed69758e9713c4.1000x1000x1.jpg,2017,7,27
109984,Bureaucracy,https://assets.genius.com/images/default_cover_art.png?1550179390,,,
76580,III,https://images.genius.com/e685a2845db5e08cdf4a005d5f9b3143.1000x1000x1.jpg,2014,None,None
76580,III,https://images.genius.com/e685a2845db5e08cdf4a005d5f9b3143.1000x1000x1.jpg,2014,None,None
152694,IV,https://images.genius.com/a131544b93fcb2c823503e573ecaae56.1000x1000x1.jpg,2016,None,None
326195,The Drum Chord Theory,https://images.genius.com/91a4ff81711aa4d86627f4e46c335315.600x600x1.jpg,2017,1,27
76580,III,https://images.genius.com/e685a2845db5e08cdf4a005d5f9b3143.1000x1000x1.jpg,2014,None,None
442850,Ultimate / Sick & Tired (BADBADNOTGOOD Sessions),https://images.genius.com/72f9bb4d89bc7fe598a8c8b45f036635.500x500x1.jpg,2017,3,24
,,,,,
463408,002 / LOVE ME,https://images.genius.com/57c6eb41843280a7e7b7e27fa1d7b0c7.498x498x1.png,,,
76580,III,https://images.genius.com/e685a2845db5e08cdf4a005d5f9b3143.1000x1000x1.jpg,2014,None,None
76580,III,https://images.genius.com/e685a2845db5e08cdf4a005d5f9b3143.1000x1000x1.jpg,2014,None,None
82604,BBNG2,https://images.genius.com/d64f697f56e49fce9d7fc438ad3d2dfa.1000x1000x1.jpg,2012,None,None
,,,,,
362481,Isolation,https://images.genius.com/9e44b8e2ef79be2540acda8d1efae7f4.1000x1000x1.jpg,2018,4,6
82604,BBNG2,https://images.genius.com/d64f697f56e49fce9d7fc438ad3d2dfa.1000x1000x1.jpg,2012,None,None
,,,,,
82604,BBNG2,https://images.genius.com/d64f697f56e49fce9d7fc438ad3d2dfa.1000x1000x1.jpg,2012,None,None
442850,Ultimate / Sick & Tired (BADBADNOTGOOD Sessions),https://images.genius.com/72f9bb4d89bc7fe598a8c8b45f036635.500x500x1.jpg,2017,3,24
82604,BBNG2,https://images.genius.com/d64f697f56e49fce9d7fc438ad3d2dfa.1000x1000x1.jpg,2012,None,None
76580,III,https://images.genius.com/e685a2845db5e08cdf4a005d5f9b3143.1000x1000x1.jpg,2014,None,None
,,,,,
82604,BBNG2,https://images.genius.com/d64f697f56e49fce9d7fc438ad3d2dfa.1000x1000x1.jpg,2012,None,None
49935,BBNG,https://images.genius.com/71814udnb2qv051nzbr63uqtc.800x800x1.png,2011,None,None
,,,,,
49935,BBNG,https://images.genius.com/71814udnb2qv051nzbr63uqtc.800x800x1.png,2011,None,None
82604,BBNG2,https://images.genius.com/d64f697f56e49fce9d7fc438ad3d2dfa.1000x1000x1.jpg,2012,None,None
82604,BBNG2,https://images.genius.com/d64f697f56e49fce9d7fc438ad3d2dfa.1000x1000x1.jpg,2012,None,None
82604,BBNG2,https://images.genius.com/d64f697f56e49fce9d7fc438ad3d2dfa.1000x1000x1.jpg,2012,None,None
82604,BBNG2,https://images.genius.com/d64f697f56e49fce9d7fc438ad3d2dfa.1000x1000x1.jpg,2012,None,None
82604,BBNG2,https://images.genius.com/d64f697f56e49fce9d7fc438ad3d2dfa.1000x1000x1.jpg,2012,None,None
,,,,,
56729,Ups and Downs, Love as Sounds EP,https://assets.genius.com/images/default_cover_art.png?1550179390,,,
49935,BBNG,https://images.genius.com/71814udnb2qv051nzbr63uqtc.800x800x1.png,2011,None,None
82604,BBNG2,https://images.genius.com/d64f697f56e49fce9d7fc438ad3d2dfa.1000x1000x1.jpg,2012,None,None
49935,BBNG,https://images.genius.com/71814udnb2qv051nzbr63uqtc.800x800x1.png,2011,None,None
,,,,,
49935,BBNG,https://images.genius.com/71814udnb2qv051nzbr63uqtc.800x800x1.png,2011,None,None
,,,,,
,,,,,
49935,BBNG,https://images.genius.com/71814udnb2qv051nzbr63uqtc.800x800x1.png,2011,None,None
110521,Steady Waxing ,https://images.genius.com/29af2fef5bd34bdf654c4739639c8523.850x850x1.png,2014,None,None
,,,,,
,,,,,
107176,IOMFT,https://images.genius.com/6f16c859aa8559d892d75570d8caaf91.700x700x1.jpg,2014,7,2
49935,BBNG,https://images.genius.com/71814udnb2qv051nzbr63uqtc.800x800x1.png,2011,None,None
322201,Flowers,https://images.genius.com/dda779efc901085cdbfe648061ca7469.500x500x1.png,2017,None,None
49935,BBNG,https://images.genius.com/71814udnb2qv051nzbr63uqtc.800x800x1.png,2011,None,None
49935,BBNG,https://images.genius.com/71814udnb2qv051nzbr63uqtc.800x800x1.png,2011,None,None
49935,BBNG,https://images.genius.com/71814udnb2qv051nzbr63uqtc.800x800x1.png,2011,None,None
49935,BBNG,https://images.genius.com/71814udnb2qv051nzbr63uqtc.800x800x1.png,2011,None,None
,,,,,
,,,,,
447603,TradeCraft ,https://assets.genius.com/images/default_cover_art.png?1550179390,,,
,,,,,
152654,ASTROWORLD,https://images.genius.com/9c8508d3056b146aee2ad72d5f0606e7.926x926x1.jpg,2018,8,3
144280,Wish Me Well 2 ,https://images.genius.com/87462f0f726deada68e5d2ba5f392919.500x500x1.jpg,2016,2,16
333327,Long Live Nut,https://images.genius.com/32566b274cb74d5e9bf6c13c96685a89.1000x1000x1.jpg,2017,2,28
,,,,,
459677,Decided,https://images.genius.com/bb87853b3afb97785056d36345957531.640x640x1.jpg,2018,9,7
,,,,,
,,,,,
388686,Dedication 6,https://images.genius.com/380dd8ad2dd34e87e19877a3ba6ee494.598x598x1.jpg,2017,12,25
30602,Yung Nation University 2.,https://assets.genius.com/images/default_cover_art.png?1550160033,,,
429103,Drip Harder,https://images.genius.com/94f5c194cc7629cf060714e5795f6c96.1000x1000x1.jpg,2018,10,5
381554,Fed Baby's,https://images.genius.com/be9f6d8ecfbe85507ae251afc456a8c3.313x313x1.jpg,2017,11,17
,,,,,
411757,CM10,https://assets.genius.com/images/default_cover_art.png?1550179390,2019,None,None
333327,Long Live Nut,https://images.genius.com/32566b274cb74d5e9bf6c13c96685a89.1000x1000x1.jpg,2017,2,28
333327,Long Live Nut,https://images.genius.com/32566b274cb74d5e9bf6c13c96685a89.1000x1000x1.jpg,2017,2,28
333327,Long Live Nut,https://images.genius.com/32566b274cb74d5e9bf6c13c96685a89.1000x1000x1.jpg,2017,2,28
27809,New Jet City,https://images.genius.com/8435c77748c3d0d1d2880505f655715e.600x600x1.jpg,2013,2,3
144280,Wish Me Well 2 ,https://images.genius.com/87462f0f726deada68e5d2ba5f392919.500x500x1.jpg,2016,2,16
381554,Fed Baby's,https://images.genius.com/be9f6d8ecfbe85507ae251afc456a8c3.313x313x1.jpg,2017,11,17
323348,Trappy New Years,https://images.genius.com/41d7bee986c831ca3f266180d4437044.1000x1000x1.jpg,2017,None,None
408796,Ray Ray from Summerhill,https://images.genius.com/6066a8394e17e5e4f8c49c5cc5a5d4e5.640x640x1.jpg,2018,3,9
401171,The Play Don't Care Who Makes It,https://images.genius.com/36ea96fb9aee3d82e5685a543e312975.717x717x1.jpg,2018,2,8
,,,,,
408796,Ray Ray from Summerhill,https://images.genius.com/6066a8394e17e5e4f8c49c5cc5a5d4e5.640x640x1.jpg,2018,3,9
403329,Freda's Son EP,https://images.genius.com/7811d4c2ef7f84ef65926b3f4ec06c3d.1000x1000x1.jpg,2018,2,16
120830,Club God 4,https://images.genius.com/a40b6109db15fed9d6848350f84c74bd.780x780x1.jpg,2015,2,3
408796,Ray Ray from Summerhill,https://images.genius.com/6066a8394e17e5e4f8c49c5cc5a5d4e5.640x640x1.jpg,2018,3,9
288118,Body Bag 4,https://images.genius.com/ace1932d41cd9e16d92a58575b455414.640x640x1.png,2016,None,None
165690,Houston Oiler,https://images.genius.com/ab0c3ebc26c3ca34b386650afd7a1426.500x459x1.jpg,2016,10,21
498626,Bartier Bounty,https://images.genius.com/aa0e90021a8459b57f31fcd99810906d.1000x1000x1.jpg,2019,1,25
450491,Donny Womack,https://images.genius.com/5b1cacae47046c8775556e98b304e48a.1000x1000x1.jpg,2018,8,2
408018,RGB 2,https://images.genius.com/dee433f5c631267b9403628f795f2e23.1000x1000x1.jpg,2018,3,7
468769,Ain't No Going Bacc,https://images.genius.com/804d37ad67a4341db2d63125ad8c31a6.1000x1000x1.jpg,2018,11,16
396483,Bounce Backs Over Setbacks,https://images.genius.com/98f201705dbb04632e20717e2d892913.1000x1000x1.jpg,2018,1,19
23733,On Trial 2,https://images.genius.com/459236c40073c607bb17232be15e0db1.640x640x1.jpg,2012,11,8
483838,Rockboy Freddy 2020 Flow,https://images.genius.com/12ab5ae428c7fa598de01e477af4c83d.1000x1000x1.jpg,2019,1,11
384847,Children of the Corn,https://images.genius.com/ac8304912713f300abb622d0f669551c.1000x1000x1.jpg,2017,12,8
498626,Bartier Bounty,https://images.genius.com/aa0e90021a8459b57f31fcd99810906d.1000x1000x1.jpg,2019,1,25
127575,Club God 5,https://images.genius.com/9fd9b849d58e7d329d9295af471358c6.598x595x1.png,2016,None,None
,,,,,
256874,One Night Only Volume 1 EP,https://images.genius.com/7109ca67407274a8492c0474b4855176.500x500x1.jpg,2016,None,None
384847,Children of the Corn,https://images.genius.com/ac8304912713f300abb622d0f669551c.1000x1000x1.jpg,2017,12,8
458851,Up To Something,https://images.genius.com/94a5e415aa2a0f4355cbc8e9ac904ce4.600x600x1.jpg,2018,9,14
,,,,,
