album_id|album_title|cover_art_url|album_release_year|album_release_month|album_release_day
328264|Gang Signs & Prayer|https://images.genius.com/7bb6e11ec2fa4e8ce6293eb27c37e2b9.1000x1000x1.jpg|2017|2|24
|||||
328264|Gang Signs & Prayer|https://images.genius.com/7bb6e11ec2fa4e8ce6293eb27c37e2b9.1000x1000x1.jpg|2017|2|24
360717|Secure the Bag!|https://images.genius.com/bb3ef87fb8c9b11455dd7d9d9c74fbf9.499x499x1.jpg|2017|10|6
328264|Gang Signs & Prayer|https://images.genius.com/7bb6e11ec2fa4e8ce6293eb27c37e2b9.1000x1000x1.jpg|2017|2|24
128797|OVO Sound Radio Tracklists|https://images.genius.com/04763b7beb6bcd5ffd0fb8d5f44a4cf9.640x640x1.png|2015|7|11
|||||
|||||
407981|Grime 2016|https://images.genius.com/03bb2b66ad42694e18556bd4f0a42b87.660x660x1.jpg|2016|10|28
|||||
377415|Grime 2015|https://images.genius.com/93d27ac8ca3b7fb8f32e80dcc78ba8d6.500x500x1.jpg|2015|11|27
224594|Live & Direct|https://images.genius.com/d0f5238d521ff225ef0d0b6c10fc08a5.1000x1000x1.jpg|2016|11|25
|||||
430343|B. Inspired|https://images.genius.com/4c4a8ef89f45314f72774870102bfa18.999x999x1.jpg|2018|8|17
|||||
|||||
407981|Grime 2016|https://images.genius.com/03bb2b66ad42694e18556bd4f0a42b87.660x660x1.jpg|2016|10|28
12140|Famous?|https://images.genius.com/aecf40f2d0a56bc6e620cb65a522a1d4.696x696x1.jpg|2008|7|14
380543|Ghetto Gospel: The New Testament|https://images.genius.com/472de1b99a2a6b873eea4c7f52208541.500x500x1.jpg|2018|9|14
407981|Grime 2016|https://images.genius.com/03bb2b66ad42694e18556bd4f0a42b87.660x660x1.jpg|2016|10|28
|||||
125471|Money Over Everyone 2|https://images.genius.com/c1e9f9edab4d276511dde44364b343b8.1000x1000x1.jpg|2015|6|28
158225|Amy Becker RMX|https://images.genius.com/02e1ac653e361cf8b381c92863542e02.1000x1000x1.jpg|2016|None|None
328264|Gang Signs & Prayer|https://images.genius.com/7bb6e11ec2fa4e8ce6293eb27c37e2b9.1000x1000x1.jpg|2017|2|24
|||||
327972|Stop Talk|https://images.genius.com/7bdcb7a38883e36058e839f7870dabd4.1000x1000x1.jpg|2017|2|24
125804|100 Bags|https://images.genius.com/d6cff94604c4ac769ab514d7bfcc1006.1000x1000x1.png|2015|5|10
363595|Big Zuu - EP|https://images.genius.com/4e7a836d1905f44bdd1a06173e7d8bed.437x437x1.png|2017|8|14
|||||
459257|Koz Da Kid 2 EP|https://images.genius.com/710230e74c29645bc4a912fff41a1dff.492x492x1.jpg|2014|7|7
288392|Why Not? Part Two|https://images.genius.com/90d62d49a82317311aa4e5e65727f41c.1000x1000x1.jpg|2016|9|27
382968|Capo the Champ|https://images.genius.com/33b8dac85891f3da1c16043d9d1879cf.1000x1000x1.jpg|2017|11|24
327972|Stop Talk|https://images.genius.com/7bdcb7a38883e36058e839f7870dabd4.1000x1000x1.jpg|2017|2|24
404278|UNTITLED HARDY PROJECT|https://images.genius.com/8b21f3e000f96a88061a5edb82c96216.991x991x1.png|||
327972|Stop Talk|https://images.genius.com/7bdcb7a38883e36058e839f7870dabd4.1000x1000x1.jpg|2017|2|24
327972|Stop Talk|https://images.genius.com/7bdcb7a38883e36058e839f7870dabd4.1000x1000x1.jpg|2017|2|24
327972|Stop Talk|https://images.genius.com/7bdcb7a38883e36058e839f7870dabd4.1000x1000x1.jpg|2017|2|24
114664|Momentum 2 (The Return of Ghetto)|https://images.genius.com/5b630aca62b664ed3834dad74c2ecbdc.1000x1000x1.jpg|2014|11|13
93987|360° / The Cloud 9 LP|https://images.genius.com/a483e18d16b8bef0611d88716edc0a2b.1000x1000x1.jpg|2016|None|None
288392|Why Not? Part Two|https://images.genius.com/90d62d49a82317311aa4e5e65727f41c.1000x1000x1.jpg|2016|9|27
326213|All Black Forever|https://images.genius.com/9757e901800c7ca834412e8bfa9e723f.1000x1000x1.jpg|2015|12|25
|||||
406315|Jackuum!|https://images.genius.com/dd7ccf8136e7a6048f60c48b9a09a379.1000x1000x1.jpg|2018|8|31
406315|Jackuum!|https://images.genius.com/dd7ccf8136e7a6048f60c48b9a09a379.1000x1000x1.jpg|2018|8|31
|||||
400830|Stranger Returns|https://images.genius.com/e5b6fcf313eea86079b75f58d7f3228e.1000x1000x1.jpg|2018|3|9
309212|Moesh Music|https://images.genius.com/c44313374054baf1206a65b33b9f5baa.1000x1000x1.jpg|2016|None|None
287369|Sir Spyro Presents Round 1|https://images.genius.com/1bb803674e6e6fdc9a8ceac8e4e0071b.500x500x1.jpg|2012|None|None
|||||
|||||
327972|Stop Talk|https://images.genius.com/7bdcb7a38883e36058e839f7870dabd4.1000x1000x1.jpg|2017|2|24
