album_id,album_title,cover_art_url,album_release_year,album_release_month,album_release_day
420353,MUDBOY,https://images.genius.com/60959286b7e422e8ea15d3430eacfd77.1000x1000x1.jpg,2018,10,5
439065,Too Soon..,https://images.genius.com/ad848540ef1941dadf5c221ff887f397.1000x1000x1.jpg,2018,6,19
243131,FREE 6LACK,https://images.genius.com/9f111ac21b205f296ae84413d00f14a2.1000x1000x1.jpg,2016,11,18
439065,Too Soon..,https://images.genius.com/ad848540ef1941dadf5c221ff887f397.1000x1000x1.jpg,2018,6,19
422127,YBN: The Mixtape,https://images.genius.com/ed85a63966c033c4dbbd47db8df264e3.1000x1000x1.jpg,2018,9,7
85964,Indigo Child,https://images.genius.com/f847180d44c6b2ab9b41b6a12d61d46f.1000x1000x1.jpg,2014,8,25
378605,& (Ampersand),https://images.genius.com/a9e64a4ee155b6b0bdbd39918ee6cebd.800x800x1.jpg,2017,11,10
456145,DUMMY BOY,https://images.genius.com/16c572cee652b4b917b43149499f8731.640x640x1.jpg,2018,11,27
,,,,,
466866,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),https://images.genius.com/f8df6f94846dc4a8f2e1b94d7abd1cb5.1000x1000x1.jpg,2018,12,14
498082,Singles,https://images.genius.com/8f7d08fdadf49ae40ff8c4088677c58c.900x900x1.jpg,,,
85964,Indigo Child,https://images.genius.com/f847180d44c6b2ab9b41b6a12d61d46f.1000x1000x1.jpg,2014,8,25
483465,Wave Creator,https://assets.genius.com/images/default_cover_art.png?1550179390,2019,None,None
378605,& (Ampersand),https://images.genius.com/a9e64a4ee155b6b0bdbd39918ee6cebd.800x800x1.jpg,2017,11,10
422127,YBN: The Mixtape,https://images.genius.com/ed85a63966c033c4dbbd47db8df264e3.1000x1000x1.jpg,2018,9,7
379175,Hip Hop Hit List (Vol. 3),https://images.genius.com/fc391e94214a0c15d9442b41cba60c17.500x500x1.jpg,2017,11,3
477527,88GLAM2,https://images.genius.com/b4a6895509a5638e7f304166761ba7e3.1000x1000x1.jpg,2018,11,16
,,,,,
356411,Wildflower,https://images.genius.com/85739fb4c735275e82f51e85c17896e4.1000x1000x1.jpg,2018,3,2
130587,All We Need,https://images.genius.com/51f1d186fc9de7d2be33750a0c0d97ab.1000x1000x1.jpg,2015,10,16
,,,,,
412709,Avida Dollars,https://images.genius.com/f856a175bb5c4bc2dfebb6401276ecd3.1000x1000x1.jpg,2018,4,20
,,,,,
,,,,,
390432,Nomadic (feat. Joji) - Single,https://images.genius.com/43f387164fe49adabeef360d59772350.640x640x1.jpg,,,
,,,,,
356411,Wildflower,https://images.genius.com/85739fb4c735275e82f51e85c17896e4.1000x1000x1.jpg,2018,3,2
130587,All We Need,https://images.genius.com/51f1d186fc9de7d2be33750a0c0d97ab.1000x1000x1.jpg,2015,10,16
321022,Still Sleep,https://images.genius.com/b3813673fa0d495636c73b8b2348ead5.1000x1000x1.jpg,2016,None,None
356411,Wildflower,https://images.genius.com/85739fb4c735275e82f51e85c17896e4.1000x1000x1.jpg,2018,3,2
477527,88GLAM2,https://images.genius.com/b4a6895509a5638e7f304166761ba7e3.1000x1000x1.jpg,2018,11,16
,,,,,
309861,solo boy band,https://images.genius.com/3a49c0b6149529739addb7601c708c81.500x500x1.jpg,2016,12,6
,,,,,
,,,,,
,,,,,
309861,solo boy band,https://images.genius.com/3a49c0b6149529739addb7601c708c81.500x500x1.jpg,2016,12,6
356411,Wildflower,https://images.genius.com/85739fb4c735275e82f51e85c17896e4.1000x1000x1.jpg,2018,3,2
,,,,,
356411,Wildflower,https://images.genius.com/85739fb4c735275e82f51e85c17896e4.1000x1000x1.jpg,2018,3,2
382862,TOMBOY,https://images.genius.com/0e4d4e8187b7189961ddb7d8cf7d3bc5.1000x1000x1.jpg,2018,3,16
,,,,,
497283,trifedrew,https://assets.genius.com/images/default_cover_art.png?1550179390,,,
221513,Broken Hearts & Bankrolls,https://images.genius.com/53bbc8b2da78eceb3924ad50c617fa16.1000x1000x1.jpg,2016,None,None
406039,FIJI,https://images.genius.com/d7214968295942f9c9590753ecf03345.1000x1000x1.jpg,2017,7,14
356411,Wildflower,https://images.genius.com/85739fb4c735275e82f51e85c17896e4.1000x1000x1.jpg,2018,3,2
356411,Wildflower,https://images.genius.com/85739fb4c735275e82f51e85c17896e4.1000x1000x1.jpg,2018,3,2
485143,13LOOD 1N + 13LOOD OUT,https://images.genius.com/988b90a53c30d77a4eb368315ca601aa.400x400x1.jpg,2019,3,23
221513,Broken Hearts & Bankrolls,https://images.genius.com/53bbc8b2da78eceb3924ad50c617fa16.1000x1000x1.jpg,2016,None,None
,,,,,
,,,,,
356411,Wildflower,https://images.genius.com/85739fb4c735275e82f51e85c17896e4.1000x1000x1.jpg,2018,3,2
470895,Big Dreez,https://images.genius.com/211001ffe88687b891cd06546a7b4461.1000x1000x1.jpg,2019,1,25
472983,Slow Down, KID,https://images.genius.com/4ec26d2c7fc3b051652822517cdc5cb2.1000x1000x1.png,2018,11,2
309861,solo boy band,https://images.genius.com/3a49c0b6149529739addb7601c708c81.500x500x1.jpg,2016,12,6
356411,Wildflower,https://images.genius.com/85739fb4c735275e82f51e85c17896e4.1000x1000x1.jpg,2018,3,2
,,,,,
472983,Slow Down, KID,https://images.genius.com/4ec26d2c7fc3b051652822517cdc5cb2.1000x1000x1.png,2018,11,2
498616,VEX, PT 1,https://images.genius.com/2a02d07999b2935d7af5ef269007bf04.1000x1000x1.jpg,,,
,,,,,
486523,Adult Swim Singles Program 2018/2019,https://images.genius.com/5770329c40439e40311a19a16d768b5d.475x475x1.jpg,,,
438233,Welcome To SwooVille,https://images.genius.com/619040e1546e98e9eae5c2321184933c.1000x1000x1.jpg,2018,6,15
447168,Complicado,https://assets.genius.com/images/default_cover_art.png?1550179390,,,
481108,JVKC: Volume Two,https://assets.genius.com/images/default_cover_art.png?1550179390,,,
,,,,,
451414,Young Boss Niggas,https://assets.genius.com/images/default_cover_art.png?1550179390,2019,None,None
,,,,,
371544,Test Our Luck - Single,https://images.genius.com/2516aeff317cd2d6a4e95feb1f6372eb.500x500x1.jpg,2017,9,22
,,,,,
,,,,,
109822,DTM,https://assets.genius.com/images/default_cover_art.png?1550179390,,,
,,,,,
383230,Before The World EP,https://images.genius.com/3888a41d3e2cf7f74cd1f4bc4aa2401f.500x500x1.jpg,2017,11,14
491004,Weed & Instrumentals 3,https://images.genius.com/da3ff66d8a614e1f132e5dbd8f5651f4.800x800x1.jpg,2018,12,24
,,,,,
484662,1800 Seconds: Curated By Pusha-T,https://images.genius.com/1a0caa8b7bf63a6e5469d26e22e3f4af.1000x1000x1.jpg,2018,12,7
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
441608,Waiting To Exhale,https://images.genius.com/5bb49b5bef458fb679f99de9ebdf4a58.1000x1000x1.jpg,2018,7,6
498616,VEX, PT 1,https://images.genius.com/2a02d07999b2935d7af5ef269007bf04.1000x1000x1.jpg,,,
,,,,,
,,,,,
451414,Young Boss Niggas,https://assets.genius.com/images/default_cover_art.png?1550179390,2019,None,None
471732,TRD the EP,https://assets.genius.com/images/default_cover_art.png?1550179390,2019,1,15
451414,Young Boss Niggas,https://assets.genius.com/images/default_cover_art.png?1550179390,2019,None,None
451414,Young Boss Niggas,https://assets.genius.com/images/default_cover_art.png?1550179390,2019,None,None
,,,,,
395433,Harverd Dropout,https://images.genius.com/02bdc4e2ca65ed46e09fb580a7fa0c5c.1000x1000x1.jpg,2019,2,22
26355,Bang 2,https://images.genius.com/b81dedb5f7fefef3a5eb154c9fe6ded5.500x500x1.jpg,2013,8,15
26355,Bang 2,https://images.genius.com/b81dedb5f7fefef3a5eb154c9fe6ded5.500x500x1.jpg,2013,8,15
113969,Rich Nigga Timeline,https://images.genius.com/cc112a010e5fd38c1773b973793d6887.500x500x1.jpg,2014,11,5
42365,Ballout From The Streets,https://images.genius.com/4d97c87d409af35e2488127a9a031dc0.500x499x1.jpg,2013,None,None
,,,,,
,,,,,
,,,,,
