album_id|album_title|cover_art_url|album_release_year|album_release_month|album_release_day
337082|DAMN.|https://images.genius.com/d25e7043f51c2de6acaf6c39caa60da2.1000x1000x1.jpg|2017|4|14
150853|Coloring Book|https://images.genius.com/2e0b7d55f91e7f8402dc255e31ebebe6.750x750x1.jpg|2016|5|13
125539|Ego Death|https://images.genius.com/c74743926c766d19f5e64d1dc45a6a04.1000x1000x1.jpg|2015|6|26
122873|Wave[s]|https://images.genius.com/0d7726d1c59c4e2e8942c2b01f8bcd78.1000x1000x1.jpg|2015|8|21
148586|99.9%|https://images.genius.com/0db0976d753478aafcedc17e8c131bf1.1000x1000x1.jpg|2016|5|6
148586|99.9%|https://images.genius.com/0db0976d753478aafcedc17e8c131bf1.1000x1000x1.jpg|2016|5|6
|||||
148586|99.9%|https://images.genius.com/0db0976d753478aafcedc17e8c131bf1.1000x1000x1.jpg|2016|5|6
119239|Por Vida|https://images.genius.com/0c1f0528a82cdcd49c11557434cbb0e7.1000x1000x1.jpg|2015|2|4
394881|Dear Annie|https://images.genius.com/5d7cc1e85e4d25a8668c44ff582dabce.1000x1000x1.jpg|2018|2|16
122873|Wave[s]|https://images.genius.com/0d7726d1c59c4e2e8942c2b01f8bcd78.1000x1000x1.jpg|2015|8|21
335698|At What Cost|https://images.genius.com/6734597272f1bb15d1df2954e5391353.1000x1000x1.jpg|2017|3|24
148586|99.9%|https://images.genius.com/0db0976d753478aafcedc17e8c131bf1.1000x1000x1.jpg|2016|5|6
139522|Malibu|https://images.genius.com/583df8c960717e6151d8fac6144eb8fa.1000x1000x1.jpg|2016|1|15
132540|One Hand On the Future|https://images.genius.com/48cb0eb98295a77a935bf2af82a4c8bd.1000x1000x1.jpg|2015|None|None
|||||
90837|The God Complex|https://images.genius.com/dc844fbf62a0920b5ad2ed47e5e1ffb9.1000x1000x1.jpg|2014|4|1
140696|The Healing Component|https://images.genius.com/88b47731a4a7dbb6863e5f69187873c6.1000x1000x1.jpg|2016|9|23
148586|99.9%|https://images.genius.com/0db0976d753478aafcedc17e8c131bf1.1000x1000x1.jpg|2016|5|6
|||||
341712|Neva Left|https://images.genius.com/60bf707949edab977c5ad8da61ef82a2.1000x1000x1.jpg|2017|5|19
465701|Other Voices 15|https://images.genius.com/54586b8af02f4fe5db5d615b01693667.500x500x1.jpg|||
344175|Missing Link - EP|https://images.genius.com/9d6a74b932031b22846834cf875902a0.1000x1000x1.jpg|2017|None|None
334545|You Only Live 2wice|https://images.genius.com/b035b57e700c09b20ddf97152175f791.1000x1000x1.jpg|2017|3|31
346812|Chapter One|https://images.genius.com/f0efb10cf9b8bdb11b3902711590aa6e.1000x1000x1.jpg|2017|None|None
468895|Pieces of a Man|https://images.genius.com/ffa693089db79303210c7cc706f66b27.960x960x1.jpg|2018|10|26
148586|99.9%|https://images.genius.com/0db0976d753478aafcedc17e8c131bf1.1000x1000x1.jpg|2016|5|6
148586|99.9%|https://images.genius.com/0db0976d753478aafcedc17e8c131bf1.1000x1000x1.jpg|2016|5|6
