album_id|album_title|cover_art_url|album_release_year|album_release_month|album_release_day
9855|The Documentary|https://images.genius.com/395930cce0f4587e3046d2e0a817502c.900x900x1.jpg|2005|1|18
376740|Revival|https://images.genius.com/40970590d18b25c5a1cb281fc5c52517.1000x1000x1.jpg|2017|12|15
1896|Devil's Night|https://images.genius.com/591360993ef93e1c0a2402279fb90319.600x600x1.jpg|2001|6|19
9337|Doggystyle|https://images.genius.com/d31a03639b8f8f4259b9b9da07972d52.996x1000x1.jpg|1993|11|23
|||||
7232|Efil4zaggin|https://images.genius.com/378262f83025b434fc5375a332bd1a1f.800x800x1.png|1991|5|28
2605|2001|https://images.genius.com/4f9245893e01d4b380ba6b4559d2afbf.595x595x1.jpg|1999|11|16
128418|Compton|https://images.genius.com/7c86491b48879c1c40d6e89a3d5a03d3.600x600x1.jpg|2015|8|7
436182|The Dictator (Music From the Motion Picture)|https://images.genius.com/cd0da5e904b309dfa7deb679ef1e5d79.268x268x1.jpg|2012|5|20
2597|The Chronic|https://images.genius.com/f069b7a57cd614d79e5dba8ee92f08f8.944x937x1.jpg|1992|12|15
30095|Le 75 en lui-même|https://images.genius.com/64b818dbc4b6f3014a2778157ef05ca1.300x300x1.jpg|2013|3|18
9337|Doggystyle|https://images.genius.com/d31a03639b8f8f4259b9b9da07972d52.996x1000x1.jpg|1993|11|23
2597|The Chronic|https://images.genius.com/f069b7a57cd614d79e5dba8ee92f08f8.944x937x1.jpg|1992|12|15
76748|Animal Ambition: An Untamed Desire To Win|https://images.genius.com/e38c9fce2a42f96648eb8787c9618ebe.1000x1000x1.jpg|2014|6|3
|||||
4069|Kingdom Come|https://images.genius.com/4371d45b1c52d7dc87e4204ae0aa8373.900x900x1.jpg|2006|11|21
147|The Massacre|https://images.genius.com/ca36dfbff5c6dfcea453afdb61476f86.1000x1000x1.jpg|2005|3|3
2876|Recovery|https://images.genius.com/ab1340cb260059194d9b6e04cb96707a.1000x1000x1.png|2010|6|18
2597|The Chronic|https://images.genius.com/f069b7a57cd614d79e5dba8ee92f08f8.944x937x1.jpg|1992|12|15
130|Before I Self Destruct|https://images.genius.com/eebe68987c98d3b1f9b4166f6ac4d3f7.1000x1000x1.jpg|2009|11|9
4069|Kingdom Come|https://images.genius.com/4371d45b1c52d7dc87e4204ae0aa8373.900x900x1.jpg|2006|11|21
7242|Straight Outta Compton|https://images.genius.com/0ec6f769fde231f68fadfff699d2b94c.1000x1000x1.jpg|1988|8|8
5985|Significant Other|https://images.genius.com/e96074cd8ffe418aa26b2a9b60529aff.1000x1000x1.jpg|1999|6|22
2878|Relapse|https://images.genius.com/3e2c5f364cd05485f143e708d7608b3c.1000x1000x1.png|2009|5|15
7242|Straight Outta Compton|https://images.genius.com/0ec6f769fde231f68fadfff699d2b94c.1000x1000x1.jpg|1988|8|8
|||||
7250|Cheers|https://images.genius.com/b61351f686389e04d51c56abde796a7d.1000x1000x1.jpg|2003|9|23
2204|Dogg Food|https://images.genius.com/e15ccafeeb4e572a124c9802532dbe13.706x703x1.jpg|1995|10|31
218|Livin' Like Hustlers|https://images.genius.com/8cd048316d2691fae11a03c665e10e21.500x500x1.jpg|1990|None|None
377721|Hip Hop Alternative|https://images.genius.com/78d2c763b3409491d5f598cfd1f16ec8.270x270x1.jpg|2017|None|None
2597|The Chronic|https://images.genius.com/f069b7a57cd614d79e5dba8ee92f08f8.944x937x1.jpg|1992|12|15
431070|Oxnard|https://images.genius.com/f86cd94b8dc54301943533fa84ca4350.1000x1000x1.jpg|2018|11|16
7040|It Was Written|https://images.genius.com/525377dd6bd0f221ead9371b7b53d9a8.1000x1000x1.jpg|1996|7|2
2605|2001|https://images.genius.com/4f9245893e01d4b380ba6b4559d2afbf.595x595x1.jpg|1999|11|16
7232|Efil4zaggin|https://images.genius.com/378262f83025b434fc5375a332bd1a1f.800x800x1.png|1991|5|28
9387|Tha Blue Carpet Treatment|https://images.genius.com/9eeff8d4aa3579798c6d6f74d21fad47.1000x1000x1.jpg|2006|11|21
11865|City High|https://images.genius.com/422f5fd911180f715e7ebe9dbccd7901.640x637x1.jpg|2001|5|22
4069|Kingdom Come|https://images.genius.com/4371d45b1c52d7dc87e4204ae0aa8373.900x900x1.jpg|2006|11|21
9343|Tha Last Meal|https://images.genius.com/1abc5e5fc609da0014a0675d49a1a15f.953x953x1.jpg|2000|12|19
7236|N.W.A. And The Posse|https://images.genius.com/1c81d51b13dc4236b4af0e1838b85b8c.600x600x1.jpg|1987|11|6
4069|Kingdom Come|https://images.genius.com/4371d45b1c52d7dc87e4204ae0aa8373.900x900x1.jpg|2006|11|21
