song_id|song_title|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url
148794|We Own It (Fast & Furious)|2013-05-23|2013|5|23|https://genius.com/songs/148794/apple_music_player
655148|Somebody|2015-01-06|2015|1|6|https://genius.com/songs/655148/apple_music_player
726667|Hold Me Down|2015-06-02|2015|6|2|https://genius.com/songs/726667/apple_music_player
2282556|Church|2015-08-14|2015|8|14|https://genius.com/songs/2282556/apple_music_player
2870491|Steady 1234|2016-09-30|2016|9|30|https://genius.com/songs/2870491/apple_music_player
111539|Life Changes|||||https://genius.com/songs/111539/apple_music_player
235000|After School|2013-10-09|2013|10|9|https://genius.com/songs/235000/apple_music_player
50496|3 Way (The Golden Rule)|2013-06-07|2013|6|7|https://genius.com/songs/50496/apple_music_player
50507|Pot of Gold|2011-06-28|2011|6|28|https://genius.com/songs/50507/apple_music_player
92170|I Cry|2012-09-18|2012|9|18|https://genius.com/songs/92170/apple_music_player
328872|Hello World|2014-01-07|2014|1|7|https://genius.com/songs/328872/apple_music_player
68884|No Squares|2010-06-05|2010|6|5|https://genius.com/songs/68884/apple_music_player
220577|Checc Me Out|2013-09-26|2013|9|26|https://genius.com/songs/220577/apple_music_player
720797|Beast Mode|2015-03-31|2015|3|31|https://genius.com/songs/720797/apple_music_player
236417|17|2013-10-15|2013|10|15|https://genius.com/songs/236417/apple_music_player
2833095|We Will Not|2016-08-05|2016|8|5|https://genius.com/songs/2833095/apple_music_player
236722|Erica Part 2|2013-10-15|2013|10|15|https://genius.com/songs/236722/apple_music_player
540305|King|2014-10-21|2014|10|21|https://genius.com/songs/540305/apple_music_player
2148880|Serve It Up|2015-06-23|2015|6|23|https://genius.com/songs/2148880/apple_music_player
53301|Designer Shit|2011-05-17|2011|5|17|https://genius.com/songs/53301/apple_music_player
86516|Rated R (The Masterpiece)|||||https://genius.com/songs/86516/apple_music_player
52585|Legendary|2011-07-19|2011|7|19|https://genius.com/songs/52585/apple_music_player
176282|Never|2013-06-21|2013|6|21|https://genius.com/songs/176282/apple_music_player
214253|South Central Love|||||https://genius.com/songs/214253/apple_music_player
2848541|Warzone|2016-09-08|2016|9|8|https://genius.com/songs/2848541/apple_music_player
234729|Let's Be Friends|2013-10-15|2013|10|15|https://genius.com/songs/234729/apple_music_player
2466088|Ocean Views|2016-05-02|2016|5|2|https://genius.com/songs/2466088/apple_music_player
191367|Blessings|2013-10-08|2013|10|8|https://genius.com/songs/191367/apple_music_player
244166|If It Don't Make Money|2013-10-15|2013|10|15|https://genius.com/songs/244166/apple_music_player
225014|Come Over|2011-06-28|2011|6|28|https://genius.com/songs/225014/apple_music_player
2015785|2Bad|2015-06-02|2015|6|2|https://genius.com/songs/2015785/apple_music_player
3074142|Neva Left|2017-05-19|2017|5|19|https://genius.com/songs/3074142/apple_music_player
107161|The Way We Ride|2012-12-18|2012|12|18|https://genius.com/songs/107161/apple_music_player
3210389|Lucked Up|2017-09-22|2017|9|22|https://genius.com/songs/3210389/apple_music_player
2819599|Picture Me Rollin|2016-07-11|2016|7|11|https://genius.com/songs/2819599/apple_music_player
241403|All Girl Crazy|2013-10-15|2013|10|15|https://genius.com/songs/241403/apple_music_player
2390386|Blue Jeans|2015-12-18|2015|12|18|https://genius.com/songs/2390386/apple_music_player
236683|Black Bentleys|2013-10-15|2013|10|15|https://genius.com/songs/236683/apple_music_player
58156|She Ain't In Love|2011-06-28|2011|6|28|https://genius.com/songs/58156/apple_music_player
233978|Don't Forget Us|2013-10-07|2013|10|7|https://genius.com/songs/233978/apple_music_player
194159|Summertime In That Cutlass|2013-10-08|2013|10|8|https://genius.com/songs/194159/apple_music_player
237906|Tryna Find My Way|2013-10-15|2013|10|15|https://genius.com/songs/237906/apple_music_player
55676|2 Mph|||||https://genius.com/songs/55676/apple_music_player
107607|Rosa Acosta|||||https://genius.com/songs/107607/apple_music_player
112933|These Days|||||https://genius.com/songs/112933/apple_music_player
250759|Honey Buns|2013-10-15|2013|10|15|https://genius.com/songs/250759/apple_music_player
660074|A Miracle|2014-12-31|2014|12|31|https://genius.com/songs/660074/apple_music_player
2323714|Moment of Violence|2015-10-16|2015|10|16|https://genius.com/songs/2323714/apple_music_player
2041779|Somebody - Remix|||||https://genius.com/songs/2041779/apple_music_player
606944|50 Niggaz|2014-12-04|2014|12|4|https://genius.com/songs/606944/apple_music_player
3338226|Effortless|2017-11-24|2017|11|24|https://genius.com/songs/3338226/apple_music_player
235250|H Town|2013-10-08|2013|10|8|https://genius.com/songs/235250/apple_music_player
111773|Take My Life|||||https://genius.com/songs/111773/apple_music_player
247105|A Intermission For Watts|2013-01-01|2013|1|1|https://genius.com/songs/247105/apple_music_player
2952317|No Peace|2016-05-18|2016|5|18|https://genius.com/songs/2952317/apple_music_player
650669|It's True|2014-12-23|2014|12|23|https://genius.com/songs/650669/apple_music_player
533619|Can't Hold My Liquor / It's True|2014-10-07|2014|10|7|https://genius.com/songs/533619/apple_music_player
2644620|Ain't Hard Enough|2016-06-20|2016|6|20|https://genius.com/songs/2644620/apple_music_player
111695|My Vision|||||https://genius.com/songs/111695/apple_music_player
2878731|Mark My Words|2016-10-10|2016|10|10|https://genius.com/songs/2878731/apple_music_player
182643|I Gotta Succeed|||||https://genius.com/songs/182643/apple_music_player
2475627|The Field|2016-05-16|2016|5|16|https://genius.com/songs/2475627/apple_music_player
2491522|Down as Great|2016-06-06|2016|6|6|https://genius.com/songs/2491522/apple_music_player
110049|Nothing To Me|2013-01-14|2013|1|14|https://genius.com/songs/110049/apple_music_player
660211|Real Nigga Moves|2014-12-31|2014|12|31|https://genius.com/songs/660211/apple_music_player
2807493|One Hunnit|||||https://genius.com/songs/2807493/apple_music_player
2444956|Awkward Groove|2016-03-25|2016|3|25|https://genius.com/songs/2444956/apple_music_player
89962|Boxframe Cadillac ('83 DeVille Mix)|2012-09-25|2012|9|25|https://genius.com/songs/89962/apple_music_player
