song_id,song_title,song_release_date,song_release_year,song_release_month,song_release_day,apple_music_player_url
3203682,Mo Bamba,2017-06-16,2017,6,16,https://genius.com/songs/3203682/apple_music_player
3791143,Legends,2018-06-19,2018,6,19,https://genius.com/songs/3791143/apple_music_player
2904764,Worst Luck,2016-11-18,2016,11,18,https://genius.com/songs/2904764/apple_music_player
3791689,Rich and Blind,2018-06-19,2018,6,19,https://genius.com/songs/3791689/apple_music_player
3819965,Kung Fu,2018-07-11,2018,7,11,https://genius.com/songs/3819965/apple_music_player
483046,Cigarette Song,2014-01-01,2014,1,1,https://genius.com/songs/483046/apple_music_player
3302151,Barbie & Ken,2017-11-10,2017,11,10,https://genius.com/songs/3302151/apple_music_player
4100595,DUMMY,2018-11-27,2018,11,27,https://genius.com/songs/4100595/apple_music_player
3153477,Nomadic,2017-07-13,2017,7,13,https://genius.com/songs/3153477/apple_music_player
3406001,Home,2018-12-14,2018,12,14,https://genius.com/songs/3406001/apple_music_player
3941186,BERZERK,2018-09-28,2018,9,28,https://genius.com/songs/3941186/apple_music_player
505194,Amor,2014-08-25,2014,8,25,https://genius.com/songs/505194/apple_music_player
3970426,Nervous,2018-09-20,2018,9,20,https://genius.com/songs/3970426/apple_music_player
3302157,Blame,2017-11-10,2017,11,10,https://genius.com/songs/3302157/apple_music_player
3944087,Target,2018-09-07,2018,9,7,https://genius.com/songs/3944087/apple_music_player
3164086,Believe,2017-07-20,2017,7,20,https://genius.com/songs/3164086/apple_music_player
4076818,Lil Boat,2018-11-09,2018,11,9,https://genius.com/songs/4076818/apple_music_player
3725697,Guap,2018-05-16,2018,5,16,https://genius.com/songs/3725697/apple_music_player
3538727,Make It Right,2018-02-28,2018,2,28,https://genius.com/songs/3538727/apple_music_player
2329139,Her,2015-10-16,2015,10,16,https://genius.com/songs/2329139/apple_music_player
2751501,D.O.A.,2016-05-04,2016,5,4,https://genius.com/songs/2751501/apple_music_player
3607589,Baile de la lluvia,2018-04-20,2018,4,20,https://genius.com/songs/3607589/apple_music_player
3861313,Real Luv,2018-07-24,2018,7,24,https://genius.com/songs/3861313/apple_music_player
2828333,I Don't Mind,2016-07-06,2016,7,6,https://genius.com/songs/2828333/apple_music_player
3307746,Higher Brothers - Nomadic (English Translation),2017-07-13,2017,7,13,https://genius.com/songs/3307746/apple_music_player
3164495,Popstar,2017-07-21,2017,7,21,https://genius.com/songs/3164495/apple_music_player
3490829,Back 2 Life,2018-01-31,2018,1,31,https://genius.com/songs/3490829/apple_music_player
2329128,Kingdom Come,2015-10-16,2015,10,16,https://genius.com/songs/2329128/apple_music_player
2893438,Bury Me,2016-12-16,2016,12,16,https://genius.com/songs/2893438/apple_music_player
3538715,Not My Lover,2018-03-02,2018,3,2,https://genius.com/songs/3538715/apple_music_player
4092619,ENDZ,2018-11-16,2018,11,16,https://genius.com/songs/4092619/apple_music_player
2429186,Home,2016-02-24,2016,2,24,https://genius.com/songs/2429186/apple_music_player
2926097,Twisted Love,2016-12-06,2016,12,6,https://genius.com/songs/2926097/apple_music_player
3681249,Coca Cola,2018-04-20,2018,4,20,https://genius.com/songs/3681249/apple_music_player
3968527,Sheck Jesus,2018-09-19,2018,9,19,https://genius.com/songs/3968527/apple_music_player
3585122,LeBron James,2017-07-01,2017,7,1,https://genius.com/songs/3585122/apple_music_player
2926034,Regular,2016-12-06,2016,12,6,https://genius.com/songs/2926034/apple_music_player
3538653,Ungrateful,2018-03-02,2018,3,2,https://genius.com/songs/3538653/apple_music_player
3256509,She Knows,2017-09-29,2017,9,29,https://genius.com/songs/3256509/apple_music_player
3538714,Can't Answer,2018-03-02,2018,3,2,https://genius.com/songs/3538714/apple_music_player
3582036,Girls Or Boys,2018-03-16,2018,3,16,https://genius.com/songs/3582036/apple_music_player
3444573,January December,2018-01-17,2018,1,17,https://genius.com/songs/3444573/apple_music_player
4009486,Stuck In Dubai,2018-10-06,2018,10,6,https://genius.com/songs/4009486/apple_music_player
2871559,Bad Four You,2016-09-30,2016,9,30,https://genius.com/songs/2871559/apple_music_player
3175179,FIJI,2017-07-12,2017,7,12,https://genius.com/songs/3175179/apple_music_player
3538726,Secret,2018-03-02,2018,3,2,https://genius.com/songs/3538726/apple_music_player
3538725,Sorry Not Sorry,2018-03-02,2018,3,2,https://genius.com/songs/3538725/apple_music_player
4042047,AL1ENZ,,,,,https://genius.com/songs/4042047/apple_music_player
