song_id|song_title|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url
150866|Thirsty|2013-05-04|2013|5|4|https://genius.com/songs/150866/apple_music_player
482144|Str8 Drop|2014-01-25|2014|1|25|https://genius.com/songs/482144/apple_music_player
73850|Cashin Out|||||https://genius.com/songs/73850/apple_music_player
432469|Sex, Love, Ecstasy|2014-05-16|2014|5|16|https://genius.com/songs/432469/apple_music_player
136879|Baddie|||||https://genius.com/songs/136879/apple_music_player
67124|Blow|2011-02-08|2011|2|8|https://genius.com/songs/67124/apple_music_player
2447689|Order More (Remix)|2016-03-30|2016|3|30|https://genius.com/songs/2447689/apple_music_player
2832372|Ounces Back|2016-08-05|2016|8|5|https://genius.com/songs/2832372/apple_music_player
72097|Ride Like That|||||https://genius.com/songs/72097/apple_music_player
164719|Inhale|2013-05-06|2013|5|6|https://genius.com/songs/164719/apple_music_player
52558|Bring it Back|||||https://genius.com/songs/52558/apple_music_player
56910|Shinin' (Remix)|2011-01-01|2011|1|1|https://genius.com/songs/56910/apple_music_player
446605|Real|2013-11-26|2013|11|26|https://genius.com/songs/446605/apple_music_player
295943|Money Magnet|2013-07-16|2013|7|16|https://genius.com/songs/295943/apple_music_player
150713|Work|2014-11-28|2014|11|28|https://genius.com/songs/150713/apple_music_player
672145|Like A Hott Boyy|2015-01-30|2015|1|30|https://genius.com/songs/672145/apple_music_player
3179953|Zombamafoo (Original Remix)|2017-07-31|2017|7|31|https://genius.com/songs/3179953/apple_music_player
99999|Nacho$|||||https://genius.com/songs/99999/apple_music_player
502366|Tonight|||||https://genius.com/songs/502366/apple_music_player
5905|Homicide (Remix)|2011-03-25|2011|3|25|https://genius.com/songs/5905/apple_music_player
3764191|4275|2018-06-15|2018|6|15|https://genius.com/songs/3764191/apple_music_player
56424|Sexy Girl Anthem|2010-11-02|2010|11|2|https://genius.com/songs/56424/apple_music_player
5051|Meant To Be|2010-08-31|2010|8|31|https://genius.com/songs/5051/apple_music_player
3243547|Zombamafoo (Remix)|2017-10-06|2017|10|6|https://genius.com/songs/3243547/apple_music_player
421273|Made It (Streets On Lock 3)|2014-04-20|2014|4|20|https://genius.com/songs/421273/apple_music_player
507334|Stunt On Ya Haters|2014-08-21|2014|8|21|https://genius.com/songs/507334/apple_music_player
490176|Can't Go No Mo|2014-08-04|2014|8|4|https://genius.com/songs/490176/apple_music_player
3764197|Studio|2018-06-15|2018|6|15|https://genius.com/songs/3764197/apple_music_player
2390427|Blasé (Remix)|2015-12-13|2015|12|13|https://genius.com/songs/2390427/apple_music_player
2832363|Blessing|2016-08-05|2016|8|5|https://genius.com/songs/2832363/apple_music_player
98524|Can't Handle Me|2012-11-17|2012|11|17|https://genius.com/songs/98524/apple_music_player
93906|Cashin Out (Remix)|2012-08-20|2012|8|20|https://genius.com/songs/93906/apple_music_player
50428|Down Low|2011-06-18|2011|6|18|https://genius.com/songs/50428/apple_music_player
96169|Rooster In My Rari (Remix)|2012-06-08|2012|6|8|https://genius.com/songs/96169/apple_music_player
357290|Ordinary|2014-02-07|2014|2|7|https://genius.com/songs/357290/apple_music_player
673228|Road Dawg|2015-01-27|2015|1|27|https://genius.com/songs/673228/apple_music_player
