song_id,song_title,song_release_date,song_release_year,song_release_month,song_release_day,apple_music_player_url
444775,Showoff Radio Freestyle,2014-06-05,2014,6,5,https://genius.com/songs/444775/apple_music_player
204671,Real Pimp,2001-12-04,2001,12,4,https://genius.com/songs/204671/apple_music_player
210702,Living Better Now,2011-01-24,2011,1,24,https://genius.com/songs/210702/apple_music_player
46780,Bizarre,,,,,https://genius.com/songs/46780/apple_music_player
54780,The Dream,2007-04-07,2007,4,7,https://genius.com/songs/54780/apple_music_player
599982,Pride N Joy (Remix),2012-09-17,2012,9,17,https://genius.com/songs/599982/apple_music_player
1753432,Who's Gonna Hold Me Down,,,,,https://genius.com/songs/1753432/apple_music_player
48184,My Life, My World,,,,,https://genius.com/songs/48184/apple_music_player
8682,That's Real,,,,,https://genius.com/songs/8682/apple_music_player
140949,Angel In A White Dress,,,,,https://genius.com/songs/140949/apple_music_player
20337,Victim of the Ghetto,2003-02-25,2003,2,25,https://genius.com/songs/20337/apple_music_player
38179,The Last Song,2001-07-10,2001,7,10,https://genius.com/songs/38179/apple_music_player
29126,We're Gonna Make It,2006-04-11,2006,4,11,https://genius.com/songs/29126/apple_music_player
92133,Fuck You,,,,,https://genius.com/songs/92133/apple_music_player
282773,Poetry's Back,2013-11-29,2013,11,29,https://genius.com/songs/282773/apple_music_player
27116,Gangsta Disease,,,,,https://genius.com/songs/27116/apple_music_player
71873,King,,,,,https://genius.com/songs/71873/apple_music_player
19706,Get the Hell On With That,2001-12-04,2001,12,4,https://genius.com/songs/19706/apple_music_player
24634,The Come Thru,2004-10-19,2004,10,19,https://genius.com/songs/24634/apple_music_player
27839,Follow Me,,,,,https://genius.com/songs/27839/apple_music_player
29358,From My Family To Yours (Dedication),,,,,https://genius.com/songs/29358/apple_music_player
28517,Long Time Coming,,,,,https://genius.com/songs/28517/apple_music_player
1451428,Next Move,2012-11-19,2012,11,19,https://genius.com/songs/1451428/apple_music_player
767338,Monsta Muzik,2010-11-16,2010,11,16,https://genius.com/songs/767338/apple_music_player
11390,That's Tough (Little Bit),2002-10-08,2002,10,8,https://genius.com/songs/11390/apple_music_player
128273,Starting 5,,,,,https://genius.com/songs/128273/apple_music_player
19334,Ryde Away,2002-08-27,2002,8,27,https://genius.com/songs/19334/apple_music_player
296122,It's All Cognac,,,,,https://genius.com/songs/296122/apple_music_player
1352008,When They Remember,2007-11-20,2007,11,20,https://genius.com/songs/1352008/apple_music_player
4174315,Homeboy (2018),2018-12-20,2018,12,20,https://genius.com/songs/4174315/apple_music_player
1834129,Can't Go For That,2000-08-29,2000,8,29,https://genius.com/songs/1834129/apple_music_player
29805,(For Real) He Don't Own Me,,,,,https://genius.com/songs/29805/apple_music_player
32152,Can't Go for That [The 213 Remix],,,,,https://genius.com/songs/32152/apple_music_player
767036,Can We Go,2005-04-26,2005,4,26,https://genius.com/songs/767036/apple_music_player
152091,Devotion (Get It),,,,,https://genius.com/songs/152091/apple_music_player
29366,Tight Situations,,,,,https://genius.com/songs/29366/apple_music_player
29357,Day 1,,,,,https://genius.com/songs/29357/apple_music_player
8843,Africa,2008-08-26,2008,8,26,https://genius.com/songs/8843/apple_music_player
3190966,Existence,2017-08-07,2017,8,7,https://genius.com/songs/3190966/apple_music_player
720161,Paint Me Over,2007-05-11,2007,5,11,https://genius.com/songs/720161/apple_music_player
140554,Still Got Love,2007-11-20,2007,11,20,https://genius.com/songs/140554/apple_music_player
2415771,The Graduate (Intro),2016-05-28,2016,5,28,https://genius.com/songs/2415771/apple_music_player
102535,Serenity,,,,,https://genius.com/songs/102535/apple_music_player
29810,I'm Gon Make It,,,,,https://genius.com/songs/29810/apple_music_player
897238,Wanna Be,,,,,https://genius.com/songs/897238/apple_music_player
555194,Way We Live,2014-10-26,2014,10,26,https://genius.com/songs/555194/apple_music_player
315144,Morsi Is Back,2014-05-21,2014,5,21,https://genius.com/songs/315144/apple_music_player
566199,Awake,2014-05-21,2014,5,21,https://genius.com/songs/566199/apple_music_player
7268,Up Top New York,,,,,https://genius.com/songs/7268/apple_music_player
29368,Ordinary Guy,,,,,https://genius.com/songs/29368/apple_music_player
709113,My Crib (Remix),,,,,https://genius.com/songs/709113/apple_music_player
393505,Jodeci,2013-07-07,2013,7,7,https://genius.com/songs/393505/apple_music_player
3057976,Santorini Greece #MillsMix freestyle,2017-04-18,2017,4,18,https://genius.com/songs/3057976/apple_music_player
1939568,Understand the Game,1999-03-23,1999,3,23,https://genius.com/songs/1939568/apple_music_player
795349,Intro,2001-11-06,2001,11,6,https://genius.com/songs/795349/apple_music_player
3112546,Santoríni Greece (Freestyle),2017-06-04,2017,6,4,https://genius.com/songs/3112546/apple_music_player
2336695,Hot Chocolate ( Intro ),,,,,https://genius.com/songs/2336695/apple_music_player
2483162,Ruler's Back/Ugly,2003-09-25,2003,9,25,https://genius.com/songs/2483162/apple_music_player
2868815,In Love With The Game,,,,,https://genius.com/songs/2868815/apple_music_player
3260996,Jodeci Freestyle,2013-07-18,2013,7,18,https://genius.com/songs/3260996/apple_music_player
3315755,Mount Olympus Greece (REMIX),2017-12-18,2017,12,18,https://genius.com/songs/3315755/apple_music_player
3572126,Komitet Julialny,2018-04-01,2018,4,1,https://genius.com/songs/3572126/apple_music_player
3315890,God's Plan,2018-01-19,2018,1,19,https://genius.com/songs/3315890/apple_music_player
2849767,​goosebumps,2016-09-02,2016,9,2,https://genius.com/songs/2849767/apple_music_player
2136824,100,2015-06-25,2015,6,25,https://genius.com/songs/2136824/apple_music_player
2433534,​untitled 02 | 06.23.2014.,2016-03-03,2016,3,3,https://genius.com/songs/2433534/apple_music_player
2849757,​through the late night,2016-09-02,2016,9,2,https://genius.com/songs/2849757/apple_music_player
3047145,GOD.,2017-04-14,2017,4,14,https://genius.com/songs/3047145/apple_music_player
2472238,THat Part,2016-05-13,2016,5,13,https://genius.com/songs/2472238/apple_music_player
2817199,THat Part (Black Hippy Remix),2016-07-07,2016,7,7,https://genius.com/songs/2817199/apple_music_player
2433517,​untitled 07 | 2014-2016,2016-03-03,2016,3,3,https://genius.com/songs/2433517/apple_music_player
3487555,Big Shot,2018-02-09,2018,2,9,https://genius.com/songs/3487555/apple_music_player
155312,Levels,2013-07-02,2013,7,2,https://genius.com/songs/155312/apple_music_player
2284250,Vice City,2015-09-10,2015,9,10,https://genius.com/songs/2284250/apple_music_player
3073353,No Promises,2017-09-29,2017,9,29,https://genius.com/songs/3073353/apple_music_player
2948958,Deadz,2017-01-27,2017,1,27,https://genius.com/songs/2948958/apple_music_player
2463404,Grammys,2016-04-29,2016,4,29,https://genius.com/songs/2463404/apple_music_player
377232,White Girl,2014-02-19,2014,2,19,https://genius.com/songs/377232/apple_music_player
3876998,WHO? WHAT!,2018-08-03,2018,8,3,https://genius.com/songs/3876998/apple_music_player
466082,Seen It All,2014-06-30,2014,6,30,https://genius.com/songs/466082/apple_music_player
601822,Big Daddy,2014-12-12,2014,12,12,https://genius.com/songs/601822/apple_music_player
61625,California,2012-03-13,2012,3,13,https://genius.com/songs/61625/apple_music_player
3386853,Where U From,2017-12-22,2017,12,22,https://genius.com/songs/3386853/apple_music_player
2670513,By Any Means,2016-06-24,2016,6,24,https://genius.com/songs/2670513/apple_music_player
2670499,Overtime,2016-07-08,2016,7,8,https://genius.com/songs/2670499/apple_music_player
228995,I'm Leanin',2013-09-29,2013,9,29,https://genius.com/songs/228995/apple_music_player
2150310,I Got the Juice,2015-06-29,2015,6,29,https://genius.com/songs/2150310/apple_music_player
