song_id|song_title|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url
54969|Nobody's Perfect|2012-02-07|2012|2|7|https://genius.com/songs/54969/apple_music_player
4176|Work It|2002-09-01|2002|9|1|https://genius.com/songs/4176/apple_music_player
478467|Thirsty|2014-07-29|2014|7|29|https://genius.com/songs/478467/apple_music_player
3858677|Potato Salad|2018-07-24|2018|7|24|https://genius.com/songs/3858677/apple_music_player
2368201|WTF (Where They From)|2015-11-12|2015|11|12|https://genius.com/songs/2368201/apple_music_player
729410|Million|2015-05-08|2015|5|8|https://genius.com/songs/729410/apple_music_player
32486|Lady Marmalade|2001-03-27|2001|3|27|https://genius.com/songs/32486/apple_music_player
1612|Pony|1996-08-20|1996|8|20|https://genius.com/songs/1612/apple_music_player
3681288|​borderline|2018-08-17|2018|8|17|https://genius.com/songs/3681288/apple_music_player
4815|Bria's Interlude|2009-02-13|2009|2|13|https://genius.com/songs/4815/apple_music_player
63696|Miss You|2002-11-16|2002|11|16|https://genius.com/songs/63696/apple_music_player
13852|1, 2 Step|2004-10-23|2004|10|23|https://genius.com/songs/13852/apple_music_player
32495|Let it Go|2007-06-19|2007|6|19|https://genius.com/songs/32495/apple_music_player
147111|One in a Million|1996-08-27|1996|8|27|https://genius.com/songs/147111/apple_music_player
4640|Get Ur Freak On|2001-03-06|2001|3|6|https://genius.com/songs/4640/apple_music_player
2021|Best Friend|2010-11-12|2010|11|12|https://genius.com/songs/2021/apple_music_player
2325360|Spectrum|2015-10-08|2015|10|8|https://genius.com/songs/2325360/apple_music_player
2967124|I'm Better|2017-01-26|2017|1|26|https://genius.com/songs/2967124/apple_music_player
3558|Touch It (Official Remix)|||||https://genius.com/songs/3558/apple_music_player
61219|So Gone|2003-04-08|2003|4|8|https://genius.com/songs/61219/apple_music_player
5571|So Fly|2004-08-17|2004|8|17|https://genius.com/songs/5571/apple_music_player
4173|Gossip Folks|2002-11-12|2002|11|12|https://genius.com/songs/4173/apple_music_player
3803|Not Tonight (Ladies Night Remix)|1997-06-30|1997|6|30|https://genius.com/songs/3803/apple_music_player
128|The Rain (Supa Dupa Fly)|1997-05-20|1997|5|20|https://genius.com/songs/128/apple_music_player
32796|Signs|2003-07-23|2003|7|23|https://genius.com/songs/32796/apple_music_player
33158|Lose Control|2005-05-27|2005|5|27|https://genius.com/songs/33158/apple_music_player
